pagamento_id,pedido_id,forma_pagamento,parcelas,bandeira_cartao,valor_pago,status,data_pagamento
437,68,Cartão,0,Hipercard,13807.79,PAGO,2022-06-16
438,7862,,11,,14328.92,ESTORNADO,2023-03-09
439,4636,Boleto,1,,11162.12,ESTORNADO,2024-04-04
440,2526,PIX,5,,7372.86,PENDENTE,2023-07-04
441,6932,PIX,-5,,12168.7,ESTORNADO,2024-12-15
442,8597,PIX,5,,7033.92,PAGO,2022-04-03
443,8367,Dinheiro,7,,mil,ESTORNADO,2023-09-02
444,7455,,,,12121.35,PENDENTE,2024-09-04
445,6638,Dinheiro,5,,9285.12,ESTORNADO,2023-01-21
446,3429,Dinheiro,11,,2194.41,PAGO,2022-11-09
447,7296,Dinheiro,8,,-500,PENDENTE,2024-10-12
448,9763,pix,1,,7322.7,Estornado,2023-12-12
449,7148,PIX,3,,4334.4,PAGO,2022-09-26
450,6396,Dinheiro,11,,9794.45,PENDENTE,2024-10-04
451,6816,Dinheiro,5,,3536.09,ESTORNADO,2023-11-23
452,3715,PIX,9,,3376.95,PENDENTE,2022-08-02
453,7174,pix,2,,14620.4,ESTORNADO,2024-11-02
454,1627,Cartão,11,Visa,5468.78,PAGO,2022-06-24
455,6800,Boleto,11,,9981.63,PAGO,2022-03-02
456,163,PIX,-1,,5087.79,Estornado,2023-08-29
457,9071,Boleto,12,,11145.61,PENDENTE,2024-06-24
458,6628,Cartão,5,Elo,1282.53,ESTORNADO,2023-11-29
459,2622,PIX,1,,13356.98,ESTORNADO,2023-12-27
460,2044,Dinheiro,5,,8595.08,PAGO,2023-04-24
461,4662,Cartão,12,Mastercard,5677.43,ESTORNADO,07-08-2022
462,7803,Cartão,8,American Express,1189.53,ESTORNADO,2024-09-29
463,6831,Cartão,3,,,PENDENTE,2025-02-18
464,10314,Dinheiro,2,,1830.58,ESTORNADO,2024/05/13
465,4645,Cartão,3,Visa,12290.49,PENDENTE,2024-08-31
466,9924,Cartão,3,Hipercard,7581.36,PENDENTE,2023-11-26
467,7260,Boleto,11,,1346.18,PAGO,2025-03-27
468,9343,Cartão,8,Visa,7549.53,PAGO,2022-06-23
469,9943,Boleto,,,8841.62,PENDENTE,2022-10-22
470,11969,Cartão,0,Mastercard,14283.43,ESTORNADO,09-05-2022
471,9782,Cartão,8,Hipercard,7639.15,Pago,2023-07-06
472,9604,PIX,4,,11449.41,ESTORNADO,2023-05-18
473,6943,Dinheiro,doze,,35.0,PENDENTE,2023-03-12
474,8362,Boleto,1,,2438.02,ESTORNADO,2023-10-14
475,5614,Boleto,12,,0,PAGO,2022-12-22
476,8012,Dinheiro,9,,1235.61,ESTORNADO,2024-03-03
477,11522,PIX ,8,,5569.8,PAGO,2023-03-29
478,11682,Boleto,1,,4225.73,ESTORNADO,2025-03-03
479,9637,Cartão,12,,994.44,PENDENTE,2023-06-02
480,7438,PIX,7,,9621.67,ESTORNADO,2022-03-31
481,3679,PIX,5,,13777.5,ESTORNADO,2022-06-02
482,3226,Cartão,6,,4675.87,ESTORNADO,2023-05-04
483,892,Boleto,9,,11915.78,Pago,31/02/2025
484,898,Boleto,10,,9400.25,PAGO,2022-01-22
485,7606,Dinheiro,10,,9296.07,PENDENTE,2025-03-19
486,8338,Boleto,-1,,6326.68,ESTORNADO,2025-01-13
487,2416,Dinheiro,5,,9057.88,PENDENTE,2023-12-06
488,3283,Cartão,2,Hipercard,5136.45,ESTORNADO,2022-11-29
489,692,Dinheiro,4,,13800.9,ESTORNADO,2024-03-30
490,111,Boleto,1,,1124.49,PAGO,2023-03-25
491,2856,Boleto,9,,3704.54,PAGO,2023-03-07
492,3935,Pix,6,,9920.41,ESTORNADO,2024-05-29
493,4007,PIX,-5,,8818.14,ESTORNADO,2022-06-16
494,1063,Cartão,9,American Express,5833.98,ESTORNADO,2025-04-05
495,9568,PIX,4,,3308.5,PAGO,2022-10-03
496,4835,Dinheiro,9,,5286.59,ESTORNADO,2023-01-03
497,4352,PIX,6,,-500,PENDENTE,2023-07-17
498,9897,Cartão,,Visa,11102.52,PENDENTE,2024-11-15
499,2446,Dinheiro,4,,3419.36,ESTORNADO,2023-01-20
500,6844,Cartão,8,Visa,6760.58,Pendente,2024-05-21
501,6609,Boleto,6,,8812.59,ESTORNADO,2024-02-20
502,6401,PIX,9,,5808.78,PENDENTE,09-27-2024
503,1139,Dinheiro,-5,,3104.27,PENDENTE,2024-09-06
504,6374,Cartão,3,Hipercard,13059.33,PENDENTE,02-18-2023
505,7303,PIX,7,,9080.63,PAGO,2023-09-02
506,2870,Dinheiro,4,,2710.08,ESTORNADO,2023-07-15
507,8811,Boleto,11,,13746.12,ESTORNADO,2024-04-19
508,4142,Cartão,9,Visa,,PAGO,2022-10-07
509,7607,Dinheiro,8,,1042.19,ESTORNADO,2022-09-12
510,6404,Cartão,,,10077.45,PAGO,2024-12-06
511,10773,Dinheiro,12,,4638.7,PAGO,2023-11-22
512,1036,,2,Mastercard,11957.92,ESTORNADO,2024-05-26
513,3503,Pix,6,,R$500,PAGO,2023-09-10
514,8186,PIX,12,,8052.0,ESTORNADO,2022-12-26
515,5210,Dinheiro,2,,5039.88,ESTORNADO,2023-09-25
516,7021,Cartão,10,Elo,1209.26,PAGO,2023-11-05
517,5203,PIX,9,,11880.86,PENDENTE,2023-04-01
518,6251,Pix,-1,,6646.57,PAGO,2023-02-23
519,1281,Dinheiro,12,,7016.77,PAGO,2022-06-13
520,5892,Dinheiro,7,,2533.14,PENDENTE,2023-09-07
521,2504,Cartão,,Hipercard,5719.14,PENDENTE,2024-10-22
522,6132,Dinheiro,7,,-500,PENDENTE,2024-06-12
523,5712,Dinheiro,,,10333.57,Pendente,2022-10-30
524,7463,boleto,5,,3726.27,ESTORNADO,2023-01-22
525,2717,Dinheiro,5,,10383.72,ESTORNADO,2022-10-20
526,10144,Dinheiro,12,,4635.34,PAGO,2022-10-03
527,2982,PIX,8,,8515.04,PAGO,2022-08-12
528,10061,PIX,,,1303.89,PAGO,2025-04-07
529,686,PIX,4,,7844.57,PAGO,2023-12-04
530,3926,Boleto,11,,mil,ESTORNADO,2024-12-22
531,4073,Boleto,-5,,R$500,ESTORNADO,2023-04-24
532,6557,PIX,6,,6430.19,PENDENTE,2022-09-19
533,1427,Boleto,11,,14944.64,PENDENTE,2022-08-05
534,479,Cartão,6,Mastercard,13541.67,PENDENTE,2023-11-13
535,9437,PIX,11,,5161.52,ESTORNADO,2023-11-28
536,3083,pix,10,,5528.7,PENDENTE,2022-09-16
537,9857,Cartão,2,Hipercard,5941.78,ESTORNADO,2022-03-12
538,5061,PIX,5,,14952.79,Pendente,2023-04-06
539,862,Cartão,doze,,10916.38,PENDENTE,2024-12-17
540,4627,Cartão,12,Visa,12846.66,PENDENTE,2022-10-09
541,7905,Cartao,3,,3162.3,ESTORNADO,2022-12-11
542,1574,Boleto,8,,,PAGO,2024-09-27
543,9768,Cartão,11,,11183.1,ESTORNADO,2022-06-19
544,8352,Cartão,1,Hipercard,8811.02,ESTORNADO,2022-07-23
545,8807,Cartão,7,Hipercard,12196.76,PAGO,2022-09-12
546,10916,PIX,3,,12932.81,ESTORNADO,2022-03-13
547,2044,Boleto,6,,,PAGO,2024-10-01
548,8564,pix,10,,8082.38,PAGO,2024-01-06
549,6915,PIX,9,,3839.41,PENDENTE,2023-01-30
550,9235,Cartão,7,Hipercard,12327.09,PENDENTE,2022-07-02
551,10773,Boleto,3,,13035.45,PAGO,2024-09-29
552,5717,Boleto,9,,4080.39,PAGO,2024-04-04
553,2091,Boleto,1,,10306.14,ESTORNADO,2024-05-06
554,3000,Dinheiro,6,,11981.06,ESTORNADO,2024-04-12
555,1477,PIX,2,,10954.7,PAGO,2022-10-07
556,8438,PIX,7,,228.23,PAGO,2024-12-17
557,694,Dinheiro,3,,10124.34,Pagoo,2023-05-27
558,11293,Boleto,,,7257.21,PENDENTE,2024-08-06
559,8000,PIX,6,,108.25,PENDENTE,2024-12-19
560,2519,Dinheiro,2,,13698.37,PAGO,2024-06-17
561,7199,Cartão,,Visa,5318.99,Pagoo,2023-02-12
562,4355,PIX,7,,7346.24,PENDENTE,2022-08-09
563,11700,Cartão,6,Mastercard,7510.01,ESTORNADO,2023-05-23
564,8377,Cartão,4,Elo,4231.46,PAGO,2023-01-07
565,9687,Cartão,4,Visa,0,PENDENTE,2023-04-19
566,6981,Dinheiro,,,,ESTORNADO,2022-04-17
567,5270,Cartão,5,Visa,7091.43,ESTORNADO,2022-09-24
568,5921,Boleto,4,,9760.72,Estornado,99/99/9999
569,10393,Boleto,12,,7123.49,PAGO,2024-01-20
570,1924,Dinheiro,2,,7252.65,ESTORNADO,2024-03-25
571,8724,PIX,3,,6577.42,,2024-11-16
572,8603,Boleto,-1,,12790.08,PENDENTE,2022-04-16
573,4080,Cartão,9,Elo,1760.45,ESTORNADO,2023-08-27
574,939,Cartao,6,,3304.81,PENDENTE,2023-06-12
575,9902,Cartão,8,Mastercard,3325.17,PENDENTE,2022-07-11
576,7527,Cartão,3,,2849.12,PENDENTE,2024-05-23
577,6595,PIX,0,,7911.14,ESTORNADO,2022-10-20
578,9825,PIX,1,,14365.11,PAGO,2023/05/15
579,8907,PIX,1,,0,Pagoo,2024-02-27
580,1842,Dinheiro,-5,,14861.71,PAGO,2022-12-31
581,5487,Cartão,11,,6390.16,ESTORNADO,2022-06-06
582,2436,Cartão,6,,2233.75,PENDENTE,2022-09-19
583,6309,Boleto,6,,7423.21,PENDENTE,2024-10-05
584,3771,Dinheiro,0,,8722.84,PENDENTE,2024-01-10
585,2284,Boleto,-1,,2179.22,ESTORNADO,2024-05-19
586,1737,PIX,8,,mil,PAGO,2023-09-06
587,5527,Dinheiro,-1,,10434.8,Pendente,2023-06-13
588,8223,Boleto,12,,3425.18,PAGO,2025-02-19
589,1265,Dinheiro,8,,4711.58,ESTORNADO,2023/11/19
590,2667,PIX,2,,,PAGO,2024/09/17
591,1528,Boleto,1,,14708.51,PENDENTE,2024-10-28
592,2461,PIX,10,,11945.12,PENDENTE,2022-10-16
593,2639,Boleto,8,,11784.57,PENDENTE,2022-06-03
594,9289,Dinheiro,2,,12074.8,PAGO,2023-07-28
595,5790,PIX,2,,2704.21,PENDENTE,2024-01-15
596,6569,Dinheiro,10,,13758.76,PAGO,2022-03-29
597,935,Cartão,12,Mastercard,12322.1,Pagoo,2024-08-17
598,7617,PIX,2,,2720.49,PAGO,2023-07-25
599,8931,Cartão,8,Elo,R$500,PAGO,2022-02-16
600,10830,Boleto,5,,9542.6,PAGO,2022-04-21
601,7022,Boleto,5,,2484.71,PENDENTE,2025-02-22
602,9784,Cartão,2,American Express,,ESTORNADO,2022-10-30
603,5185,PIX,11,,,ESTORNADO,2023-01-20
604,8948,Cartão,10,Mastercard,R$500,PAGO ,2024-07-22
605,5763,Boleto,9,,6399.22,PENDENTE,2024-06-14
606,1626,PIX,2,,1362.78,PAGO,2024-05-11
607,7449,Dinheiro,2,,2949.49,PENDENTE,2023-04-04
608,11862,Boleto,-1,,12580.49,PENDENTE,2022-12-16
609,7046,Cartão,9,American Express,14602.89,PAGO,2023-10-14
610,7167,Cartão,2,American Express,10656.17,PAGO,2022-07-10
611,7167,PIX,11,,11555.08,Estornado,2024-01-04
612,3634,Boleto,4,,8040.55,PAGO,2024-07-29
613,11730,PIX,3,,4251.3,PAGO,2022-06-06
614,6880,Pix,6,,9510.61,PENDENTE,99/99/9999
615,4170,PIX,4,,9099.54,ESTORNADO,2022-09-17
616,7891,Cartão,2,,5241.33,ESTORNADO,2023-07-30
617,1686,Boleto,3,,11915.61,ESTORNADO,2023-12-24
618,1053,Dinheiro,3,,,ESTORNADO,2023-10-23
619,3047,Boleto,4,,1108.15,PAGO ,2023-04-22
620,6318,Boleto,10,,3198.38,PAGO,2024-06-10
621,10563,Cartão,4,Hipercard,763.9,PENDENTE,2025-03-25
622,7566,Boleto,0,,-500,PENDENTE,2023-12-10
623,9117,Boleto,,,9192.56,PENDENTE,2022-04-08
624,2274,PIX,6,,,ESTORNADO,2022-04-18
625,706,PIX,1,,14208.23,PAGO,2022-10-31
626,6772,Dinheiro,11,,1853.15,ESTORNADO,2022-06-19
627,3972,Cartão,12,Visa,1188.69,PENDENTE,2024-11-18
628,5109,Dinheiro,11,,2326.9,ESTORNADO,2023-07-24
629,5033,PIX,3,,,PAGO,2024-06-02
630,6504,Pixx,9,,5019.42,PENDENTE,2024-10-07
631,1789,PIX,11,,3749.18,PAGO,2024-04-08
632,1660,Cartão,12,Elo,,ESTORNADO,2024-09-03
633,3910,Cartão,6,,10228.01,PAGO,2022-12-16
634,160,pix,8,,8755.72,PENDENTE,2022-07-12
635,5500,Dinheiro,8,,11027.53,ESTORNADO,2024-09-18
636,8509,,3,,14679.99,PAGO,2022-08-10
637,8928,Dinheiro,9,,2640.78,ESTORNADO,2022-09-09
638,7456,Boleto,5,,1670.65,PAGO,2022-05-13
639,10627,PIX ,1,,R$500,ESTORNADO,2025-02-22
640,1410,Boleto,3,,14938.8,PAGO,2022-07-20
641,4949,Boleto,3,,8467.34,ESTORNADO,2024-08-02
642,6160,Dinheiro,2,,2096.38,PENDENTE,2022-02-24
643,6897,PIX,3,,9235.82,PENDENTE,2022-01-13
644,8488,Dinheiro,1,,1288.19,PENDENTE,2022-04-19
645,8459,Cartão,9,Mastercard,,PENDENTE,2023-02-16
646,1,Cartão,,Visa,13200.89,Pago,2023-04-27
647,8958,Boleto,10,,10226.18,ESTORNADO,2024-09-02
648,4743,PIX,10,,7404.6,ESTORNADO,2022-01-23
649,559,Dinheiro,1,,13623.46,PENDENTE,2024-12-11
650,1029,Cartão,11,,2288.01,ESTORNADO,2024-09-17
651,7730,Cartão,,,10633.33,ESTORNADO,2022-11-22
652,1741,Dinheiro,11,,7156.67,PAGO,2022-03-18
653,1195,Dinheiro,6,,9105.87,PAGO,2023-08-09
654,2656,Dinheiro,9,,12133.91,PAGO,2025-01-24
655,5583,Cartão,11,,10955.06,ESTORNADO,2022-05-18
656,6163,PIX,,,1190.59,ESTORNADO,01-03-2024
657,4720,Cartao,,,8638.83,ESTORNADO,2024-05-13
658,5482,PIX,3,,3079.41,,2022-03-14
659,1160,Dinheiro,0,,11094.56,PAGO,12/04/2023
660,432,Pixx,doze,,9129.92,PENDENTE,2024-01-24
661,5622,Dinheiro,1,,,PAGO,04-27-2022
662,7186,Cartão,5,American Express,674.92,PENDENTE,2025-01-18
663,5849,Cartão,8,American Express,10702.75,PENDENTE,2024-09-22
664,3336,Cartão,9,American Express,3473.43,ESTORNADO,22/08/2022
665,4429,Boleto,10,,5774.97,PAGO,2024-06-01
666,5000,PIX,9,,11449.68,PAGO,2024-05-25
667,936,PIX,9,,5833.9,ESTORNADO,2023-05-03
668,249,Boleto,11,,R$500,PAGO,2022-01-26
669,10019,Boleto,5,,12716.94,PENDENTE,2023-07-21
670,9035,Boleto,2,,6617.78,PENDENTE,2023-01-13
671,7215,Boleto,1,,R$500,PAGO,2024-11-04
672,8373,PIX,doze,,3076.55,ESTORNADO,2024-04-15
673,11906,Dinheiro,5,,9336.31,PAGO,2025-04-05
674,3521,Dinheiro,0,,508.34,ESTORNADO,2024-05-06
675,1987,PIX,10,,7095.49,ESTORNADO,2023-10-07
676,11148,Cartão,8,Elo,10997.32,PENDENTE,2022-09-14
677,4014,Dinheiro,11,,8779.63,PAGO,2023-02-10
678,7440,PIX,doze,,0,PENDENTE,2024-05-14
679,6592,Cartão,12,Elo,R$500,PENDENTE,2024-06-11
680,7817,Cartão,12,American Express,2768.09,ESTORNADO,2023-07-27
681,1588,Cartão,5,American Express,7409.54,PAGO,2022-03-27
682,3452,Dinheiro,9,,4188.28,ESTORNADO,2022-08-06
683,11849,,2,Mastercard,3118.51,ESTORNADO,2025-03-15
684,7289,Cartão,8,,4438.22,PAGO,2022-08-27
685,1296,Cartão,12,American Express,1133.77,Estornado,2024-12-03
686,9146,PIX,11,,9416.73,PAGO,2022-09-27
687,1454,Cartão,-5,American Express,6526.1,PENDENTE,2023-01-04
688,3800,Boleto,11,,7286.2,ESTORNADO,2024-07-04
689,6961,PIX,3,,6981.74,PENDENTE,2022-03-01
690,8315,Cartão,7,Elo,930.83,PENDENTE,2022-04-04
691,6715,Cartão,,Mastercard,13136.82,ESTORNADO,2024-02-16
692,5461,Boleto,9,,970.7,PAGO,2023-11-10
693,9060,Cartão,1,American Express,560.4,PAGO,2023-07-12
694,11034,Dinheiro,3,,12278.07,Pendente,2024-03-12
695,9924,Boleto,6,,6388.79,ESTORNADO,2024-04-12
696,11018,Boleto,,,8007.39,PAGO,2023-04-21
697,7812,PIX,11,,4672.94,PAGO,2025-03-06
698,966,Cartao,5,,6189.64,Estornado,2024-10-20
699,3863,Boleto,-1,,10638.85,ESTORNADO,31/02/2025
700,8114,Cartão,11,Mastercard,12051.24,PENDENTE,2024-12-06
701,6089,Cartão,3,Mastercard,4367.15,ESTORNADO,2022-10-05
702,10012,PIX,6,,6256.22,PAGO,99/99/9999
703,3704,Boleto,11,,231.66,PAGO,02-19-2023
704,1688,Cartão,5,Visa,2691.31,ESTORNADO,2024-08-27
705,44,Cartão,0,Mastercard,1388.25,,2023-09-12
706,1922,Cartão,9,,5910.83,PENDENTE,2023-07-23
707,7164,Dinheiro,8,,R$500,PENDENTE,2025-02-20
708,3130,Dinheiro,6,,2701.5,ESTORNADO,2022-01-27
709,550,,11,,7191.45,PAGO,2024-08-27
710,8939,PIX,1,,5555.62,ESTORNADO,2023-10-06
711,8915,Boleto,4,,9833.48,ESTORNADO,2022-01-30
712,6606,Dinheiro,11,,10051.22,PAGO,2022-12-21
713,53,Boleto,5,,8417.18,PAGO,2023-10-13
714,330,Cartão,1,Hipercard,3278.54,PENDENTE,2022-09-29
715,6215,Boleto,3,,4198.87,ESTORNADO,2023-12-29
716,5716,Dinheiro,11,,10311.86,PAGO,2023-08-15
717,8254,Boleto,2,,7708.82,PAGO,2025-02-28
718,9641,Pixx,6,,10525.3,ESTORNADO,2025-01-24
719,357,Dinheiro,,,6857.56,ESTORNADO,2023-04-25
720,8307,PIX,7,,6399.9,PENDENTE,2025-03-09
721,2129,Boleto,1,,0,PENDENTE,2023-02-21
722,4010,Cartão,11,Visa,8339.12,PENDENTE,2023-05-13
723,1570,Dinheiro,3,,4788.98,PAGO,2022-02-25
724,9971,Cartão,4,American Express,5549.61,PENDENTE,2024-06-10
725,6293,Cartão,7,Hipercard,2278.2,PENDENTE,2022-06-19
726,1662,Cartao,1,,2430.04,PAGO,2024-07-11
727,7759,Boleto,9,,14577.12,PAGO,2023-02-09
728,7455,Dinheiro,,,6982.15,PAGO,2025-01-16
729,4805,Boleto,7,,mil,PENDENTE,2024-10-07
730,10669,Boleto,8,,10341.1,PAGO,2022-06-11
731,4948,Dinheiro,doze,,355.3,ESTORNADO,2025-01-09
732,3994,PIX,6,,8608.57,Pagoo,2024-04-13
733,6789,Cartão,-5,,4020.46,ESTORNADO,2024-05-11
734,5387,Dinheiro,8,,13949.49,PAGO,2023-06-08
735,9361,PIX,11,,,PENDENTE,2022-12-08
736,9256,Dinheiro,7,,14937.47,PAGO,2023-03-24
737,1813,Boleto,3,,12976.1,ESTORNADO,2023-10-13
738,8725,Dinheiro,4,,12888.67,PENDENTE,2022-12-19
739,1611,Pix,10,,9803.5,PENDENTE,2023-10-28
740,2728,Dinheiro,11,,1382.68,PENDENTE,2023-05-06
741,3274,Boleto,3,,4408.87,PAGO,2023-11-10
742,2610,Cartão,8,Visa,10836.25,PAGO,2025-01-05
743,9945,PIX,8,,7222.5,ESTORNADO,2024-05-27
744,1698,Cartão,5,Visa,11373.95,ESTORNADO,2022-06-01
745,8054,Cartão,5,Hipercard,5149.79,pago,2024-01-30
746,4772,Boleto,12,,2391.37,ESTORNADO,04-12-2023
747,9556,Boleto,3,,8771.84,PENDENTE,2024-10-23
748,6134,Dinheiro,0,,9732.68,ESTORNADO,2022-09-02
749,5841,Dinheiro,8,,8549.73,ESTORNADO,2022-07-22
750,8314,,5,,8308.2,ESTORNADO,2023-04-13
751,7473,Cartão,1,American Express,14691.07,PENDENTE,2023-05-15
752,9524,Pixx,8,,1492.09,PAGO,31/02/2025
753,1828,Dinheiro,11,,2938.09,ESTORNADO,2023-09-06
754,8720,Cartão,6,American Express,4143.82,ESTORNADO,2022-12-01
755,7079,Boleto,2,,13880.92,PENDENTE,2024-12-22
756,4917,Cartão,10,Mastercard,10084.87,PENDENTE,2024-05-03
757,4414,Cartão,5,Elo,7090.29,PENDENTE,31/02/2025
758,5794,Cartão,8,,11510.39,Pagoo,2023-02-13
759,8241,Dinheiro,5,,1620.38,PAGO,2024-09-24
760,9941,Dinheiro,1,,1539.57,ESTORNADO,2024-04-27
761,2465,Boleto,10,,,PAGO,2022-05-20
762,5144,Boleto,8,,11214.15,PAGO,2022-10-15
763,6731,Dinheiro,doze,,12094.85,PAGO,2023-08-02
764,1100,PIX,10,,1400.31,ESTORNADO,2024-06-01
765,7631,Dinheiro,12,,2300.04,PENDENTE,31/02/2025
766,310,PIX,4,,4849.32,PAGO,2025-03-27
767,2430,Cartão,5,American Express,2740.17,PAGO,2023-03-04
768,11798,Dinheiro,5,,3510.02,PAGO,31/02/2025
769,6541,Cartão,4,Visa,11569.34,ESTORNADO,2024-01-04
770,5192,Dinheiro,4,,mil,PAGO,2023-09-27
771,7114,PIX ,4,,14995.6,Pendente,2022-11-15
772,7698,PIX,1,,8951.14,PAGO,2023-01-07
773,1793,Cartão,,Hipercard,7473.38,PENDENTE,2022-10-23
774,762,Dinheiro,10,,10843.39,Pagoo,2024-06-20
775,9884,PIX,5,,7154.13,PENDENTE,2022-09-15
776,2127,Cartão,4,Visa,9894.96,ESTORNADO,2024-08-04
777,8519,Boleto,doze,,,PENDENTE,2023-05-03
778,5285,PIX,10,,7222.03,PENDENTE,2023-07-27
779,8430,Boleto,6,,14950.35,PAGO,2024-01-19
780,417,Cartão,2,Visa,3422.33,PENDENTE,2024-10-30
781,8371,Cartão,3,Visa,,PAGO,2025-01-09
782,8698,Cartão,6,Mastercard,2398.07,ESTORNADO,2023-02-19
783,6568,Boleto,7,,R$500,PENDENTE,31/02/2025
784,2299,Cartão,8,Hipercard,12340.17,PAGO,2024-04-02
785,9600,pix,4,Elo,6661.85,ESTORNADO,2022-09-13
786,9995,Dinheiro,-5,,1074.63,ESTORNADO,2024-09-24
787,3681,PIX,2,,14964.13,ESTORNADO,2023-07-19
788,8321,Boleto,7,,10011.34,PENDENTE,2024-09-26
789,10221,Dinheiro,10,,7794.12,ESTORNADO,2024-05-13
790,654,Boleto,,,11826.28,PENDENTE,2023-11-05
791,6753,PIX,12,,6860.22,PENDENTE,2023-06-23
792,2632,Cartão,9,,11566.72,ESTORNADO,2023-04-12
793,5011,PIX,12,,1374.68,PENDENTE,2024-01-11
794,2762,Boleto,1,,1689.98,ESTORNADO,2022-07-05
795,6630,Boleto,3,,10744.0,ESTORNADO,2022-06-18
796,10460,Dinheiro,,,3703.64,PAGO,2023-05-15
797,7918,Dinheiro,7,,8353.71,ESTORNADO,2024-01-16
798,4319,Cartao,6,,5480.43,PAGO,2024-11-05
799,8772,Boleto,2,,12112.66,ESTORNADO,2024-06-15
800,7147,PIX,3,,R$500,Estornado,2022-02-26
801,8042,Dinheiro,12,,11470.19,PAGO,2022-10-23
802,9616,Boleto,0,,14563.91,PAGO,2023-01-03
803,484,Dinheiro,12,,1810.11,PAGO,2022-07-16
804,2907,Dinheiro,,,7505.23,PAGO,2022-05-05
805,10788,Boleto,2,,2544.33,ESTORNADO,2024-10-17
806,3578,Boleto,,,13084.01,PAGO,2022-03-21
807,1971,Boleto,5,,1634.47,ESTORNADO,2025-01-27
808,7339,PIX,11,,8325.84,PENDENTE,2022-07-22
809,1491,Boleto,9,,8453.69,ESTORNADO,2024-02-12
810,391,Dinheiro,2,,,PENDENTE,2023-09-21
811,11980,Cartão,11,American Express,4718.53,Pendente,2023-01-01
812,733,Pix,2,,6869.36,PAGO,2022-08-27
813,78,Cartão,11,Mastercard,12208.29,pago,2024-05-15
814,5075,Cartão,11,Hipercard,11054.77,PENDENTE,31/02/2025
815,2112,Cartão,2,Mastercard,9571.2,PAGO,2024-03-26
816,4694,Boleto,10,,3937.26,PAGO,2022-08-12
817,624,Dinheiro,3,,1272.45,ESTORNADO,2023-01-23
818,5209,PIX,10,,232.88,PAGO,11-01-2024
819,10504,Boleto,11,,10823.29,PAGO,2024-11-26
820,10008,Boleto,6,,595.68,PAGO,31/02/2025
821,9364,Dinheiro,5,,10290.44,PENDENTE,2024-07-19
822,5901,Cartão,,Mastercard,4317.22,ESTORNADO,2024-04-20
823,8872,Cartão,7,Elo,1892.86,ESTORNADO,2024-03-27
824,8683,Cartão,4,American Express,3270.05,PAGO,2023-09-21
825,2316,Dinheiro,2,,8151.57,PENDENTE,2024-11-25
826,7258,PIX,12,,3112.67,ESTORNADO,2024-08-17
827,2140,Dinheiro,6,,-500,ESTORNADO,2022-11-05
828,5040,PIX,6,,9356.01,PENDENTE,2024-12-26
829,6713,Cartão,9,,8293.77,PENDENTE,2022-10-05
830,7747,Dinheiro,8,,2573.46,PAGO,2022-06-24
831,1129,Cartão,3,Hipercard,9367.99,ESTORNADO,2022-06-20
832,8106,PIX,10,,13367.89,PENDENTE,2023-05-05
833,4311,Dinheiro,,,,Pagoo,2023-07-08
834,5500,Boleto,9,,12807.33,PENDENTE,2022-06-23
835,10765,,1,,,PAGO,2022-05-25
836,7550,Boleto,11,,,PAGO,2023-04-23
837,1302,Dinheiro,6,,9389.27,PAGO,2024-06-25
838,104,PIX,3,,14613.37,PENDENTE,2023-04-12
839,9705,Boleto,10,,6195.98,Estornado,2022-05-09
840,11525,Dinheiro,2,,10117.04,ESTORNADO,2025-03-11
841,5228,Dinheiro,6,,,PENDENTE,2024-08-10
842,5315,Dinheiro,8,,13032.86,PENDENTE,2022-11-02
843,229,Pixx,11,,13582.33,Pagoo,2023-07-23
844,7972,pix,-5,,6537.91,PAGO,2023-03-20
845,213,Boleto,11,,2395.86,ESTORNADO,2024-01-27
846,7759,PIX,1,,6717.23,PENDENTE,2025-02-10
847,5425,Cartão,,American Express,14482.8,ESTORNADO,2024-11-12
848,6294,Cartão,10,Hipercard,4838.39,Pagoo,2022-10-21
849,968,Dinheiro,4,,3365.53,PAGO,2023-02-14
850,3084,PIX,5,,11006.63,ESTORNADO,31/02/2025
851,1290,Boleto,8,,11641.44,PAGO,2024-07-17
852,9609,Cartão,6,Visa,14342.46,PAGO,2024-03-21
853,566,Cartao,6,,8492.94,ESTORNADO,2023-04-27
854,5904,Boleto,6,,1235.76,PENDENTE,2024-07-07
855,11317,Cartão,4,American Express,0,ESTORNADO,2023-10-17
856,6485,PIX,9,,,pago,2025-04-06
857,8342,Cartão,7,Visa,3207.42,ESTORNADO,2023-11-17
858,4266,Dinheiro,2,,9763.93,PENDENTE,2023-02-26
859,9343,Cartao,,,,ESTORNADO,2023-01-06
860,3381,Dinheiro,12,,5840.8,PENDENTE,24/05/2023
861,5,PIX,10,,769.42,PAGO,2024-05-16
862,6109,PIX,5,,6273.96,PAGO,2022-03-04
863,7808,Cartão,1,Mastercard,1706.55,,2022-05-14
864,6184,pix,1,,7471.4,PENDENTE,2023/07/02
865,11154,Cartão,,,6730.88,PAGO,2024-01-16
866,6018,Dinheiro,8,,8177.97,PENDENTE,2023-08-22
867,8103,Dinheiro,,,14421.57,PAGO,2024-11-03
868,2377,Boleto,9,,9497.81,ESTORNADO,2024-10-23
869,8513,PIX,10,,80.53,ESTORNADO,2024-12-07
870,6436,Cartão,,,5279.99,PENDENTE,2024-10-30
871,8114,Cartão,2,Mastercard,,PENDENTE,2023-03-01
872,1169,PIX,,,6799.94,PAGO,2024-09-06
