pedido_id,cliente_id,produto_id,quantidade,preco_unitario,desconto,frete,valor_total,status,data_pedido
356,1256,566,8,5783.03,0.07,69.47,43095.21,PAGO,2025-03-09
357,378,116,10,7233.36,0.21,29.89,57173.43,PAGO,2023-05-18
358,760,680,2,10267.43,0.16,91.15,mil,ENVIADO,2023-12-24
359,818,302,5,2529.27,0.21,93.67,10084.29,CANCELADO,2022-02-25
360,85,130,9,1171.4,0.24,45.29,8057.67,ENVIADO,2024-01-28
361,268,802,4,7284.08,0.24,130.68,22274.28,ENVIADO,2023-05-03
362,744,653,3,3178.63,0.22,58.31,7496.3,PENDENTE,2024-02-17
363,400,486,5,2194.34,0.26,,8130.72,CANCELADO,2024-06-03
364,668,879,5,5037.81,0.08,23.76,23197.69,CANCELADO,2023-01-04
365,11,689,1,12478.71,0.0,,12502.39,PENDENTE,2022-09-07
366,123,89,10,1966.01,0.2,135.99,15864.07,ENVIADO,2023-07-21
367,1199,926,-5,3874.9,0.23,48.82,17950.86,ENVIADO,2023-01-01
368,112,148,9,11535.24,0.07,100.07,,Pagoo,2022-11-01
369,1,956,1,9975.8,0.08,108.01,9285.75,PAGO,2025-01-11
370,394,978,0,1835.63,0.16,148.82,12484.25,CANCELADO,2023-02-20
371,41,991,7,9917.8,0.09,64.61,63241.0,Pago,2023-05-04
372,65,812,-5,9658.25,0.15,145.09,-500,ENVIADO,2025-01-03
373,594,239,-1,572.43,0.04,101.54,-500,PENDENTE,2022-05-11
374,109,117,8,8932.76,0.18,18.84,58617.75,PENDENTE,2023-10-21
375,813,219,1,8904.42,0.1,26.9,8040.88,Pago,2024-02-10
376,17,901,8,1229.22,0.0,139.66,9973.42,PENDENTE,2023-07-09
377,422,245,3,9165.86,0.01,,27257.8,PAGO,2024-12-21
378,634,1058,9,7622.96,0.14,97.7,59099.41,PAGO,2022-04-21
379,292,215,,3785.7,0.19,134.61,21599.53,PENDENTE,2024-06-29
380,334,430,4,11211.36,0.27,42.21,32779.38,,31/02/2025
381,149,222,10,6835.76,0.12,29.1,60183.79,pago,2022-08-16
382,470,429,3,11409.89,0.07,51.32,31884.91,ENVIADO,2024-12-04
383,222,606,8,12558.1,0.08,112.2,92539.82,PAGO,2024-05-05
384,42,482,9,523.64,0.16,,4035.82,PENDENTE,2022-09-29
385,245,664,2,258.63,0.2,32.65,446.46,PENDENTE,2024-01-29
386,721,1219,1,12908.53,0.02,135.08,12785.44,PAGO,2023-11-19
387,57,528,6,13321.91,0.03,61.18,77594.7,CANCELADO,2023-05-04
388,665,490,10,13069.55,0.21,115.44,103364.89,ENVIADO,2024-09-22
389,850,126,8,10653.18,0.2,84.6,68264.95,Pagoo,2022-06-28
390,920,184,5,14374.68,0.02,,70469.0,PENDENTE,2024-08-28
391,455,756,1,4386.92,0.02,132.05,4431.23,ENVIADO,2024-07-26
392,136,920,-5,2592.62,0.08,77.79,12003.84,CANCELADO,2023-01-09
393,860,726,3,2435.6,0.04,149.13,7163.66,PENDENTE,2024-02-03
394,999,167,9,4537.37,,66.64,29468.8,CANCELADO,2023-08-29
395,297,993,10,10009.98,,112.0,76187.85,PAGO,2024-04-02
396,226,457,6,1405.37,,99.78,8363.36,PAGO,2024-11-14
397,503,326,10,9084.07,0.28,137.18,65542.48,ENVIADO,2025-02-22
398,746,910,8,11128.08,0.12,71.95,78413.63,PENDENTE,2023-03-02
399,889,538,6,1010.41,0.29,115.86,4420.21,PENDENTE,2023-02-13
400,391,297,9,7368.97,0.25,52.28,49792.83,ENVIADO,2022-09-12
401,1392,295,7,2707.0,0.27,100.27,R$500,ENVIADO,2022-09-02
402,751,590,1,12682.3,0.05,18.19,12066.38,CANCELADO,2022-04-10
403,543,655,2,7717.72,0.23,35.65,11920.94,CANCELADO,2022-07-16
404,361,844,3,213.21,0.16,62.22,599.51,PAGO,2024-05-04
405,79,120,3,13852.68,0.14,53.62,35793.53,PAGO,2022-08-31
406,878,711,3,10326.95,,39.38,28231.95,PENDENTE,99/99/9999
407,608,61,8,1801.45,0.08,19.27,13277.94,CANCELADO,2022-03-01
408,867,765,5,14232.9,0.1,32.48,64080.53,pago,2023-01-28
409,176,924,9,84.85,0.22,139.39,735.04,CANCELADO,2024-02-17
410,527,234,7,1710.43,0.3,,8408.42,PAGO,2024-02-28
411,615,754,5,10311.96,0.25,41.62,38711.47,CANCELADO,31/02/2025
412,689,108,7,6582.11,0.2,21.9,36881.72,pago,2023-11-25
413,865,414,2,3508.39,0.13,79.88,6184.48,ENVIADO,2024-09-19
414,151,787,8,1638.39,0.08,,-500,CANCELADO,2022-11-09
415,639,99,2,9922.99,0.16,78.91,16749.53,PAGO,2022-03-06
416,902,1286,2,5766.78,0.09,62.69,10558.23,CANCELADO,2024-03-07
417,113,583,8,9907.98,0.21,90.11,62708.54,CANCELADO,2023-08-06
418,29,605,1,1940.41,0.11,123.34,1850.3,PAGO,2023-05-16
419,664,320,10,1292.43,0.21,131.65,mil,ENVIADO,2022-02-15
420,387,585,7,4849.87,0.03,78.37,33008.99,ENVIADO,2023-02-18
421,1294,998,2,12608.9,0.16,50.23,21233.18,CANCELADO,99/99/9999
422,487,438,4,5222.8,0.02,125.32,20598.7,PENDENTE,2022-02-08
423,529,884,3,8661.11,0.06,144.7,24569.03,PAGO,2024-12-05
424,474,152,4,2274.08,0.21,52.04,0,PENDENTE,2023-06-10
425,242,416,4,1721.11,0.06,,6515.75,PENDENTE,2022-03-01
426,823,1441,9,2656.26,0.26,144.93,17835.62,CANCELADO,2022-07-04
427,860,742,3,3555.9,0.17,80.03,8934.22,PAGO,2023-10-04
428,599,755,7,12091.51,0.22,140.97,66160.61,,2024-02-07
429,116,325,9,6368.24,0.2,,45996.19,PAGO,2022-04-22
430,808,688,4,3809.68,0.12,99.45,13509.52,Pagoo,2023-06-08
431,959,843,4,4475.4,0.26,32.43,13279.61,ENVIADO,2024-08-22
432,949,862,6,10766.44,0.26,124.83,47927.82,ENVIADO,2022-02-26
433,657,657,3,9459.74,0.24,29.05,21597.26,PENDENTE,2024-04-20
434,328,463,8,13105.12,0.04,34.29,100681.61,PENDENTE,2022-02-12
435,946,572,10,9406.88,0.27,146.38,68816.6,CANCELADO,2022-12-15
436,121,15,9,6538.68,0.28,73.52,42444.17,ENVIADO,2024-02-22
437,877,212,10,3249.19,0.25,111.74,R$500,ENVIADO,06-25-2022
438,893,332,7,10309.05,0.21,109.18,R$500,PAGO,2022-01-11
439,635,1092,5,14663.31,0.2,28.51,58681.75,CANCELADO,2024-12-22
440,267,120,6,681.55,0.04,132.04,4057.77,CANCELADO,2024-11-24
441,915,169,6,11058.3,0.15,143.01,56540.34,ENVIADO,2023-06-17
442,479,447,2,14928.12,0.28,15.71,21512.2,PAGO,2023-02-22
443,185,855,3,11254.05,0.25,88.85,,ENVIADO,2022-07-13
444,27,292,2,5924.66,0.18,143.17,9859.61,PAGO,2023-11-06
445,672,638,8,4887.23,0.22,112.8,R$500,,2024-02-21
446,262,183,4,14476.44,0.26,22.49,42872.75,ENVIADO,2024-06-04
447,944,318,10,1986.67,0.2,126.49,16019.85,CANCELADO,2023-01-17
448,437,96,1,7709.86,0.29,104.7,5578.7,PAGO,2024-09-05
449,1040,701,5,12626.24,0.16,51.37,53081.58,CANCELADO,2023-12-29
450,84,788,dez,263.71,0.22,74.8,1926.04,ENVIADO,2023-06-27
451,941,893,3,3181.8,0.02,147.51,mil,ENVIADO,2024-09-23
452,833,998,10,5423.72,0.2,106.64,-500,PAGO,2023-03-05
453,149,666,4,6548.11,,120.6,21336.48,ENVIADO,2024-09-20
454,881,461,10,3654.59,0.09,126.12,33382.89,CANCELADO,2022-03-17
455,498,526,0,10874.72,0.28,136.71,78434.69,ENVIADO,2024-08-27
456,638,962,6,6735.91,0.13,32.59,35194.04,ENVIADO,2022-09-26
457,741,729,7,14397.85,0.25,104.24,75692.95,ENVIADO,2022-09-22
458,161,621,0,1531.54,0.12,149.13,10931.17,PAGO,2022-05-11
459,117,633,,1827.91,0.07,46.1,6845.93,PAGO,2022-04-14
460,449,819,8,14440.45,0.23,146.45,89099.62,PAGO,2023-02-25
461,161,746,5,10628.29,0.23,79.77,40998.69,PAGO,2023-05-18
462,486,350,5,7585.24,0.03,62.14,36850.55,ENVIADO,2024-04-26
463,920,1413,9,11923.22,0.11,14.17,R$500,PAGO,2024-03-16
464,677,945,3,13539.62,0.02,98.43,39904.91,CANCELADO,2023-10-05
465,9,847,5,13505.12,0.18,30.56,55401.55,ENVIADO,2023-02-09
466,87,38,9,5030.7,0.22,113.61,35429.12,PENDENTE,99/99/9999
467,607,265,4,12486.79,0.09,69.18,45521.1,PAGO,2024-07-08
468,755,6,8,5097.92,0.07,114.41,38042.93,PENDENTE,2024-02-13
469,254,108,6,7756.45,0.06,119.0,43865.38,PENDENTE,99/99/9999
470,413,603,9,7793.8,0.12,46.92,61773.82,PENDENTE,2024-11-01
471,729,469,-1,14521.12,0.15,84.08,37112.94,ENVIADO,2022-08-14
472,586,297,-1,7851.21,0.04,,7589.85,CANCELADO,2023-03-18
473,758,501,1,1852.47,0.1,131.86,1799.08,PENDENTE,2022-10-11
474,472,780,8,10014.97,0.04,111.9,77026.87,ENVIADO,2024-06-26
475,662,91,3,10613.99,0.17,121.46,26550.3,PAGO,2025-03-13
476,769,1403,9,13455.03,0.04,141.07,116392.53,CANCELADO,2024-04-02
477,504,883,1,5112.55,0.05,13.37,4870.29,PAGO,2022-11-12
478,418,695,3,902.53,0.29,35.4,1957.79,PAGO,2022-04-17
479,771,612,10,3562.64,0.15,,30363.06,PAGO,2023-07-06
480,601,692,2,3709.82,0.17,119.93,6278.23,PENDENTE,2023-05-18
481,434,985,9,6787.1,0.0,75.05,mil,CANCELADO,2023-03-12
482,523,289,1,2438.02,0.16,19.79,2067.73,CANCELADO,2023-12-03
483,771,725,8,4109.74,0.2,55.03,26357.37,PAGO,2022-01-20
484,424,1016,8,11441.73,0.16,120.22,77008.65,ENVIADO,2024-01-04
485,1381,1144,1,1888.96,0.11,37.02,1718.19,PENDENTE,2023-04-25
486,991,372,1,4225.73,0.27,108.98,3193.76,PENDENTE,2025-03-04
487,618,579,3,999.1,0.04,19.11,2896.52,CANCELADO,2025-02-21
488,3,961,7,9621.67,0.28,17.26,48510.48,PAGO,31/02/2025
489,546,1378,6,97.29,0.06,21.45,570.17,CANCELADO,29/09/2023
490,29,492,7,12124.72,0.18,97.68,69693.57,PENDENTE,2022-05-30
491,1018,450,2,9387.72,0.17,21.97,15605.59,PAGO,2023-09-10
492,443,68,2,10169.92,0.17,51.29,16933.36,Pagoo,2024-08-08
493,1265,636,10,1537.14,0.2,104.61,12401.73,PENDENTE,2025-03-19
494,522,263,-5,6326.68,0.22,72.25,29681.11,PENDENTE,2022-10-29
495,618,1260,5,5545.07,0.0,92.1,27817.45,PENDENTE,2022-05-21
496,684,488,8,9004.44,0.1,90.98,64922.95,pago,2022-01-08
497,710,236,8,9366.32,0.07,112.84,69798.26,PAGO,03/01/2024
498,1016,298,8,2932.16,0.18,117.17,19352.14,PENDENTE,2023-01-01
499,181,864,5,13661.52,0.01,104.84,67729.36,PENDENTE,2024-12-15
500,639,903,7,13178.25,0.02,30.22,90433.01,PENDENTE,2022-04-05
501,602,194,9,4426.86,0.04,44.6,38292.67,ENVIADO,2022-05-13
502,398,770,9,5626.51,0.16,35.06,42571.48,PAGO,2023-03-01
503,208,463,4,5950.58,0.09,134.42,21794.53,CANCELADO,2023-04-17
504,477,525,10,5058.88,0.14,70.55,mil,PAGO,2023-08-27
505,1020,560,2,11792.38,0.28,23.78,17004.81,CANCELADO,2023-01-26
506,142,876,9,13687.49,0.0,51.93,123239.34,PENDENTE,2024-03-25
507,741,768,4,7127.09,0.15,120.04,24352.15,ENVIADO,2023-03-06
508,874,1415,1,5633.01,0.17,27.97,4703.37,CANCELADO,2023-10-30
509,582,805,1,13833.72,0.05,143.37,13285.4,ENVIADO,2022-05-11
510,193,487,2,4946.04,0.29,99.46,7122.84,pago,2022-05-23
511,1266,1168,4,3510.93,0.2,19.8,11254.78,ENVIADO,2022-05-21
512,926,887,4,1966.39,0.06,70.51,7464.14,CANCELADO,02-18-2023
513,457,66,7,9080.63,0.07,56.04,-500,CANCELADO,2024-03-11
514,830,871,3,6237.49,0.05,96.48,17873.33,Cancelado,2022-11-20
515,644,551,5,10006.52,0.02,111.72,49143.67,CANCELADO,2024-04-19
516,259,213,9,688.63,0.01,,6235.13,PENDENTE,2023-11-01
517,476,497,8,1042.19,0.16,,7047.44,CANCELADO,2022-09-12
518,401,173,2,10077.45,0.0,48.26,20203.16,ENVIADO,2024-12-06
519,1396,676,2,5871.46,0.09,17.34,10703.4,Pago,2022-01-30
520,197,697,2,3324.11,0.26,121.57,5041.25,PENDENTE,2023-03-01
521,405,962,7,1829.64,0.06,59.92,12098.95,CANCELADO,03-31-2022
522,421,309,10,7503.65,0.3,109.75,52635.3,ENVIADO,2022-09-30
523,1467,780,6,14670.76,0.2,19.45,70439.1,PENDENTE,2022-02-13
524,1071,128,5,3561.22,0.13,,15535.41,ENVIADO,2023-11-05
525,326,1434,1,7822.68,0.29,100.73,5654.83,PENDENTE,2023-04-01
526,391,534,-1,2769.51,0.19,19.05,13478.87,PENDENTE,2023-04-29
527,437,743,8,4685.72,0.22,44.29,29283.18,PAGO,2024-01-07
528,172,483,8,6352.0,0.18,70.68,41739.8,CANCELADO,2025-01-05
529,745,180,5,5719.14,0.09,49.65,26071.74,Cancelado,2024-10-22
530,384,504,7,13886.85,0.28,,70135.59,ENVIADO,2025-03-04
531,782,447,5,11573.63,0.23,58.8,mil,PAGO,2024-01-11
532,693,29,3,3934.73,,105.35,10256.95,ENVIADO,2024-03-25
533,998,923,2,7787.68,0.06,69.21,14710.05,ENVIADO,2022-07-02
534,587,796,-1,12217.14,,39.33,67477.94,ENVIADO,2023-08-14
535,175,181,6,2812.27,0.04,78.11,16276.79,PENDENTE,2023-06-16
536,893,419,8,9410.02,0.19,131.57,61108.5,PAGO,20/01/2022
537,682,597,1,1470.69,0.16,11.02,1246.4,CANCELADO,2023-12-04
538,837,246,6,9982.87,0.11,18.01,53326.54,PENDENTE,2022-02-22
539,890,544,5,14266.91,0.23,,54972.4,CANCELADO,2022-02-04
540,895,47,6,10175.38,0.07,77.84,56856.46,PAGO,2024-02-28
541,200,1255,3,13050.48,0.26,119.88,29091.95,PENDENTE,2024-07-02
542,494,679,9,3628.71,0.06,115.46,30814.35,CANCELADO,2023-03-28
543,682,488,2,9988.84,0.28,98.7,14482.63,PAGO ,2024-02-12
544,761,754,7,9815.72,0.24,145.27,52364.9,PENDENTE,2022-08-26
545,1275,874,6,14311.95,0.17,10.23,71283.74,PENDENTE,2024-11-30
546,605,228,2,5941.78,0.16,74.48,10056.67,PAGO,2023-10-18
547,706,127,5,14952.79,0.21,76.96,59140.48,PENDENTE,2023-04-06
548,54,946,3,12854.55,0.22,51.87,mil,ENVIADO,2024/03/11
549,290,714,4,10522.61,0.16,23.62,R$500,ENVIADO,2023-08-20
550,215,224,4,11035.08,0.0,111.63,44251.95,PAGO,2022-07-16
551,486,184,1,1777.86,0.15,57.39,1568.57,PENDENTE,2024-02-08
552,815,687,2,11670.41,0.26,101.04,17373.25,PENDENTE,2022-02-17
553,587,492,5,10412.01,0.03,93.0,50591.25,PENDENTE,2024-04-10
554,1429,404,9,12265.59,0.24,84.21,83980.85,PAGO,2023-01-06
555,712,185,1,8329.73,0.24,,6357.82,CANCELADO,2024-01-15
556,176,434,1,3740.09,0.01,142.41,3845.1,CANCELADO,2025-01-07
557,705,102,1,3571.76,0.06,51.96,3409.41,PAGO,2025-01-31
558,391,666,3,6012.89,0.02,45.59,R$500,CANCELADO,2025-02-28
559,841,524,10,2477.37,0.25,54.29,18634.56,ENVIADO,2022-05-16
560,92,372,6,11675.5,0.04,121.73,67372.61,CANCELADO,2024-09-29
561,358,718,10,12983.67,0.17,95.05,107859.51,ENVIADO,2024-09-03
562,266,10,9,10704.08,0.2,29.97,77099.35,ENVIADO,2024-07-26
563,363,818,8,7543.39,0.08,69.89,55589.24,CANCELADO,2022-07-04
564,79,748,4,14174.11,0.05,18.04,53879.66,PENDENTE,2024-09-09
565,702,694,9,10474.27,0.12,96.28,83052.5,PAGO,2024-07-07
566,691,953,dez,13558.9,0.05,61.39,115989.98,PENDENTE,2025-01-09
567,879,121,5,4501.69,0.09,39.83,20522.52,PAGO,2024-08-06
568,869,1456,1,5349.05,,56.0,4442.22,PENDENTE,2024-04-21
569,500,8,3,11546.33,0.08,75.9,31943.77,ENVIADO,2022-11-28
570,766,1203,1,5401.37,,37.79,4034.8,CANCELADO,2022-09-01
571,564,508,3,4886.82,0.23,133.45,11422.0,pago,2023-12-06
572,786,1246,4,799.56,0.25,70.15,2468.83,PENDENTE,2023-05-26
573,118,885,5,14913.97,0.07,124.89,69474.85,PENDENTE,2023-04-15
574,411,40,dez,14856.17,0.28,69.68,53551.89,ENVIADO,31/02/2025
575,660,53,5,1668.62,,142.02,7567.38,CANCELADO,2024-08-24
576,622,104,,2788.9,0.28,60.9,14116.96,CANCELADO,2023-05-03
577,216,1496,7,1326.72,0.03,98.14,9106.57,PAGO,2025-01-24
578,1099,743,8,14844.88,0.06,110.91,111744.41,CANCELADO,2024-01-20
579,735,1307,7,1034.27,0.13,140.39,6439.09,ENVIADO,2023-01-25
580,408,507,9,13056.43,0.29,33.17,83463.76,PENDENTE,2022-01-19
581,810,526,8,7567.19,0.22,46.24,47265.51,PENDENTE,2023-07-23
582,277,1178,1,9643.35,0.07,125.28,9093.6,CANCELADO,2022-10-01
583,627,302,6,14779.21,,11.46,71838.42,PAGO,2024-02-22
584,264,891,10,8272.15,0.25,40.89,62082.01,CANCELADO,2022-10-31
585,96,508,3,6901.66,0.24,34.66,15770.44,PENDENTE,2022-05-23
586,437,252,8,13638.78,0.29,,77492.3,PAGO,2022-09-28
587,1406,275,3,14080.2,0.18,120.94,34758.23,ENVIADO,2022-12-01
588,491,159,4,857.02,0.21,97.85,2806.03,PENDENTE,2022-02-19
589,395,151,6,9837.36,0.07,133.06,55025.53,CANCELADO,2024/01/02
590,122,370,2,13435.89,0.18,34.93,22069.79,CANCELADO,2022-08-01
591,1002,678,6,13994.57,0.24,109.58,63924.82,ENVIADO,2022-05-18
592,438,983,5,2187.12,0.1,27.86,9869.9,PENDENTE,2023-05-19
593,563,510,9,8015.88,0.16,125.0,60725.05,PENDENTE,11/01/2024
594,372,572,8,14365.08,0.28,18.34,82761.2,ENVIADO,2023-05-12
595,230,58,3,1776.19,0.21,30.03,-500,PENDENTE,2022-03-03
596,145,81,4,1174.44,0.17,123.92,4023.06,CANCELADO,2024-06-28
597,712,14,5,1686.77,0.02,99.94,8365.11,CANCELADO,2025-03-17
598,727,233,7,13973.12,0.08,22.87,90009.76,PAGO,2024-08-17
599,669,658,7,12412.26,0.05,122.47,,PENDENTE,2025-01-14
600,217,1138,1,11352.69,,87.24,10418.19,PAGO,2023-10-07
601,317,9,6,11280.16,0.29,80.03,48133.51,PAGO,2024-10-25
602,1083,25,10,11945.12,0.14,131.63,102859.66,PENDENTE,2022-11-26
603,514,529,10,9777.9,0.28,57.8,70458.68,ENVIADO,2023-05-05
604,626,1393,2,14371.07,0.17,149.22,24005.2,PAGO,2024-07-20
605,1364,303,3,1041.06,0.17,59.47,2651.71,PENDENTE,2022-09-11
606,500,41,6,12887.87,0.12,129.98,68177.93,ENVIADO,2023-06-23
607,699,44,10,14661.93,0.02,120.68,143807.59,PENDENTE,2024-03-06
608,686,96,6,6998.85,0.19,136.02,34150.43,CANCELADO,2022-05-13
609,1080,498,4,10540.32,0.14,48.97,36307.67,PAGO,2024-01-11
610,485,219,1,3188.16,0.01,116.21,3272.49,ENVIADO,2024-05-09
611,686,915,5,2777.49,0.02,135.29,13744.99,PENDENTE,2024-06-13
612,710,585,7,12348.78,0.17,135.13,71881.54,CANCELADO,2022-01-30
613,470,957,3,7501.7,0.09,120.88,20600.52,PAGO,2022-03-16
614,193,431,9,11620.28,0.18,40.26,85797.93,CANCELADO,2024-10-25
615,128,717,8,9740.7,0.14,67.45,67083.47,PENDENTE,2025-02-06
616,556,447,7,4289.72,0.2,105.24,24127.67,PAGO,2022-02-03
617,422,107,8,11254.16,0.19,86.26,73013.22,ENVIADO,2022-08-23
618,481,974,2,5272.19,0.24,74.95,8088.68,CANCELADO,2023-06-26
619,1014,815,7,10106.05,0.0,137.27,70879.62,ENVIADO,2023-05-11
620,401,198,10,9673.63,0.25,122.19,72674.41,ENVIADO,2023-04-19
621,821,130,9,1793.22,0.17,64.88,13460.23,Pago,99/99/9999
622,943,996,2,8585.47,0.01,112.78,17112.01,PENDENTE,2024-02-14
623,676,53,5,1262.79,0.04,13.24,6074.63,PENDENTE,2022/07/10
624,1492,859,4,5874.19,0.15,13.07,19985.32,PENDENTE,2023-01-04
625,926,183,10,9475.58,,26.41,70145.7,PAGO,2023-01-30
626,549,24,9,7685.94,0.05,131.36,65846.15,ENVIADO,2023-02-13
627,357,726,9,9785.83,0.14,123.26,75865.58,ENVIADO,2022-07-30
628,785,602,5,2501.48,0.06,111.09,11868.05,PENDENTE,2025-03-07
629,920,648,2,6752.06,0.27,144.13,10002.14,PAGO,2023-01-04
630,440,810,3,5379.01,,101.97,15916.26,CANCELADO,2023-04-22
631,395,291,10,3198.38,0.07,88.53,29833.46,ENVIADO,2023-10-13
632,203,202,1,12044.82,0.15,148.64,10386.74,PAGO,2024-08-03
633,862,1241,7,574.38,0.16,83.85,3461.2,ENVIADO,2022-06-13
634,321,506,10,725.15,0.09,147.76,6746.62,PAGO,2022-10-12
635,331,883,7,3410.59,0.03,111.38,-500,CANCELADO,2022-06-03
636,705,628,7,4063.28,0.05,29.29,27050.1,ENVIADO,2022-09-08
637,247,592,8,9925.81,0.29,55.07,56433.67,PENDENTE,31/02/2025
638,62,218,1,10064.07,0.14,63.91,8719.01,ENVIADO,2022-11-12
639,109,937,3,3297.4,0.11,146.51,8950.57,PAGO,2022-10-29
640,1339,763,2,3623.63,0.27,36.18,5326.68,ENVIADO,2024-10-25
641,342,55,8,4103.38,0.03,100.81,31943.04,ENVIADO,2022-08-12
642,662,1052,2,3309.3,0.02,15.0,6501.23,PENDENTE,2023-07-04
643,176,805,4,5227.54,0.09,93.48,19121.73,PENDENTE,2022-12-15
644,72,171,-5,4995.69,0.14,144.71,13033.59,PAGO ,2024-08-28
645,501,895,4,7099.07,0.01,12.43,28124.75,CANCELADO,2024-07-15
646,360,559,5,9957.86,0.08,74.23,45880.39,ENVIADO,2022-08-19
647,532,746,,2235.55,0.12,40.84,2008.12,PENDENTE,2024-02-13
648,989,281,9,13490.34,0.13,144.16,105773.52,CANCELADO,99/99/9999
649,719,352,10,1861.96,0.24,89.33,0,PENDENTE,2023-09-14
650,67,1157,-5,253.57,,49.62,1304.79,CANCELADO,2024-10-25
651,788,575,3,14306.21,,29.97,33935.69,ENVIADO,2024-05-15
652,926,101,5,13804.51,0.18,34.26,56632.75,PENDENTE,2023-09-09
653,305,581,8,8196.54,0.11,132.63,58491.99,ENVIADO,2024-08-13
654,421,473,1,13690.12,0.01,117.35,13670.57,CANCELADO,2022-04-20
655,403,129,7,10057.79,0.14,116.82,60664.72,CANCELADO,2025-03-04
656,340,886,1,1839.21,0.18,81.51,1589.66,PENDENTE,2023-09-09
657,1079,960,1,12088.14,0.19,38.1,9829.49,ENVIADO,11/03/2024
658,308,415,8,14740.79,0.25,127.84,88572.58,PENDENTE,2022-10-18
659,674,247,3,7682.49,0.21,38.05,18245.55,PAGO,2024-08-08
660,436,1334,1,4265.66,,64.52,4159.55,ENVIADO,2024-07-27
661,163,367,-1,12840.48,0.15,58.84,98288.51,PENDENTE,2023-07-25
662,675,311,7,1041.79,0.25,77.72,5547.12,CANCELADO,2025-04-04
663,633,850,7,1032.2,0.01,112.6,7265.75,PENDENTE,2022-08-04
664,179,746,7,11342.09,0.13,19.01,R$500,CANCELADO,2022-08-09
665,387,137,10,8355.89,0.06,78.75,78624.12,PAGO,2022-07-17
666,1095,144,1,5406.22,0.12,86.52,4843.99,ENVIADO,2024-10-22
667,634,922,9,12804.26,0.24,71.44,87652.58,PAGO,2025-01-12
668,1447,842,5,13835.65,0.08,108.46,63752.45,CANCELADO,2024-03-28
669,560,1216,2,8749.93,0.28,147.89,12747.79,CANCELADO,2022-05-08
670,1037,825,10,13566.77,0.21,117.18,107294.66,CANCELADO,2022-03-27
671,509,520,0,9762.05,0.13,52.48,0,PAGO,2025-02-05
672,397,785,7,10437.7,0.13,69.76,63635.35,PAGO,2023-05-03
673,603,1411,-1,6207.72,0.23,123.08,19242.86,PAGO,2023-10-06
674,671,912,,14971.37,0.04,65.69,57555.75,PENDENTE,2024-06-27
675,965,376,9,4404.4,0.2,83.76,mil,PENDENTE,2022-10-08
676,534,237,5,11133.79,0.06,62.13,52390.94,ENVIADO,2022-03-11
677,603,394,5,12411.14,,49.07,60243.1,ENVIADO,2024/12/26
678,33,555,6,14059.61,0.27,,61696.72,ENVIADO,2024-05-25
679,951,754,1,12114.8,0.17,143.35,10198.63,CANCELADO,2022-11-29
680,479,764,4,1995.45,0.0,121.94,8103.74,CANCELADO,2023-07-05
681,802,669,10,204.84,0.09,102.51,-500,PENDENTE,16/04/2024
682,284,919,10,8280.69,0.29,71.66,58864.56,PAGO,2023-04-22
683,40,1366,9,12911.34,,15.87,96463.58,PAGO,2023-04-26
684,80,520,8,1715.47,0.02,38.57,mil,CANCELADO,2023-11-18
685,919,1477,6,7070.86,0.29,97.07,30218.93,CANCELADO,2023-03-17
686,1479,34,3,5728.72,0.3,20.98,12051.29,PAGO,2024-12-16
687,622,484,9,7814.63,0.1,37.3,63335.8,PAGO,2023-05-09
688,981,902,7,5440.98,0.11,80.79,33978.1,PENDENTE,2025-01-06
689,932,418,10,9995.22,0.18,121.42,82082.22,PENDENTE,2023-01-04
690,16,171,2,6291.01,,109.59,9797.75,,2024-12-20
691,926,433,6,1929.25,0.21,43.8,9188.44,PAGO,2023-12-28
692,933,419,8,11115.65,0.13,116.07,77480.99,PAGO,2024-01-28
693,465,389,6,6590.03,0.15,92.33,33701.48,ENVIADO,2023-08-08
694,327,776,3,14303.63,0.01,142.31,42624.09,PENDENTE,2022-08-31
695,499,450,4,13282.53,0.09,138.48,48486.89,PENDENTE,2022-02-26
696,41,983,9,8077.98,0.06,78.37,68418.08,ENVIADO,2023-08-28
697,734,724,2,6677.19,0.13,46.83,11665.14,PAGO,2023-11-01
698,344,283,8,9466.75,0.15,118.79,64492.69,PAGO,2022-01-17
699,601,386,4,10106.75,0.08,31.2,37224.04,PENDENTE,2022-01-07
700,503,572,10,3144.03,0.05,68.54,29936.83,CANCELADO,2023-04-20
701,685,497,8,11955.26,0.12,60.0,84225.03,CANCELADO,2023-05-22
702,119,181,8,14345.61,0.2,58.66,91870.56,PAGO,2023-08-19
703,221,912,7,930.83,0.23,46.62,5063.79,CANCELADO,2022-04-04
704,420,227,10,13136.82,0.16,119.14,110468.43,Pagoo,2022-07-04
705,342,935,6,11507.29,0.17,101.69,57407.99,PENDENTE,2024-02-05
706,221,567,4,14101.41,0.01,12.8,55854.38,PENDENTE,2022-03-11
707,127,833,dez,9836.03,0.04,113.67,,ENVIADO,2023-02-02
708,880,320,6,6388.79,0.22,52.3,29951.84,ENVIADO,2025-02-22
709,292,930,9,7608.77,0.11,149.04,61095.29,Cancelado,2023-04-21
710,489,577,2,9649.42,0.1,123.36,17492.32,ENVIADO,2024-12-07
711,581,779,,902.82,0.15,67.66,3137.25,ENVIADO,2025-01-22
712,983,668,4,4841.13,0.21,82.02,15379.99,PENDENTE,2024-11-30
