pedido_id,cliente_id,produto_id,quantidade,preco_unitario,desconto,frete,valor_total,status,data_pedido,status_data
402,751,590,1.0,12682.3,0.05,18.19,12066.38,CANCELADO,2022-04-10,PEDIDO COM DATA
404,361,844,3.0,213.21,0.16,62.22,599.51,PAGO,2024-05-04,PEDIDO COM DATA
405,79,120,3.0,13852.68,0.14,53.62,35793.53,PAGO,2022-08-31,PEDIDO COM DATA
406,878,711,3.0,10326.95,0.0,39.38,28231.95,PENDENTE,,PEDIDO SEM DATA
407,608,61,8.0,1801.45,0.08,19.27,13277.94,CANCELADO,2022-03-01,PEDIDO COM DATA
408,867,765,5.0,14232.9,0.1,32.48,64080.53,PAGO,2023-01-28,PEDIDO COM DATA
409,176,924,9.0,84.85,0.22,139.39,735.04,CANCELADO,2024-02-17,PEDIDO COM DATA
410,527,234,7.0,1710.43,0.3,80.39,8408.42,PAGO,2024-02-28,PEDIDO COM DATA
411,615,754,5.0,10311.96,0.25,41.62,38711.47,CANCELADO,,PEDIDO SEM DATA
412,689,108,7.0,6582.11,0.2,21.9,36881.72,PAGO,2023-11-25,PEDIDO COM DATA
414,151,787,8.0,1638.39,0.08,80.39,-500.0,CANCELADO,2022-11-09,PEDIDO COM DATA
415,639,99,2.0,9922.99,0.16,78.91,16749.53,PAGO,2022-03-06,PEDIDO COM DATA
417,113,583,8.0,9907.98,0.21,90.11,62708.54,CANCELADO,2023-08-06,PEDIDO COM DATA
418,29,605,1.0,1940.41,0.11,123.34,1850.3,PAGO,2023-05-16,PEDIDO COM DATA
419,664,320,10.0,1292.43,0.21,131.65,25248.04,ENVIADO,2022-02-15,PEDIDO COM DATA
420,387,585,7.0,4849.87,0.03,78.37,33008.99,ENVIADO,2023-02-18,PEDIDO COM DATA
422,487,438,4.0,5222.8,0.02,125.32,20598.7,PENDENTE,2022-02-08,PEDIDO COM DATA
424,474,152,4.0,2274.08,0.21,52.04,0.0,PENDENTE,2023-06-10,PEDIDO COM DATA
425,242,416,4.0,1721.11,0.06,80.39,6515.75,PENDENTE,2022-03-01,PEDIDO COM DATA
427,860,742,3.0,3555.9,0.17,80.03,8934.22,PAGO,2023-10-04,PEDIDO COM DATA
428,599,755,7.0,12091.51,0.22,140.97,66160.61,CANCELADO,2024-02-07,PEDIDO COM DATA
429,116,325,9.0,6368.24,0.2,80.39,45996.19,PAGO,2022-04-22,PEDIDO COM DATA
430,808,688,4.0,3809.68,0.12,99.45,13509.52,PAGO,2023-06-08,PEDIDO COM DATA
431,959,843,4.0,4475.4,0.26,32.43,13279.61,ENVIADO,2024-08-22,PEDIDO COM DATA
434,328,463,8.0,13105.12,0.04,34.29,100681.61,PENDENTE,2022-02-12,PEDIDO COM DATA
435,946,572,10.0,9406.88,0.27,146.38,68816.6,CANCELADO,2022-12-15,PEDIDO COM DATA
436,121,15,9.0,6538.68,0.28,73.52,42444.17,ENVIADO,2024-02-22,PEDIDO COM DATA
437,877,212,10.0,3249.19,0.25,111.74,25248.04,ENVIADO,,PEDIDO SEM DATA
438,893,332,7.0,10309.05,0.21,109.18,25248.04,PAGO,2022-01-11,PEDIDO COM DATA
440,267,120,6.0,681.55,0.04,132.04,4057.77,CANCELADO,2024-11-24,PEDIDO COM DATA
441,915,169,6.0,11058.3,0.15,143.01,56540.34,ENVIADO,2023-06-17,PEDIDO COM DATA
442,479,447,2.0,14928.12,0.28,15.71,21512.2,PAGO,2023-02-22,PEDIDO COM DATA
443,185,855,3.0,11254.05,0.25,88.85,25248.04,ENVIADO,2022-07-13,PEDIDO COM DATA
445,672,638,8.0,4887.23,0.22,112.8,25248.04,CANCELADO,2024-02-21,PEDIDO COM DATA
446,262,183,4.0,14476.44,0.26,22.49,42872.75,ENVIADO,2024-06-04,PEDIDO COM DATA
448,437,96,1.0,7709.86,0.29,104.7,5578.7,PAGO,2024-09-05,PEDIDO COM DATA
452,833,998,10.0,5423.72,0.2,106.64,-500.0,PAGO,2023-03-05,PEDIDO COM DATA
454,881,461,10.0,3654.59,0.09,126.12,33382.89,CANCELADO,2022-03-17,PEDIDO COM DATA
455,498,526,0.0,10874.72,0.28,136.71,78434.69,ENVIADO,2024-08-27,PEDIDO COM DATA
456,638,962,6.0,6735.91,0.13,32.59,35194.04,ENVIADO,2022-09-26,PEDIDO COM DATA
457,741,729,7.0,14397.85,0.25,104.24,75692.95,ENVIADO,2022-09-22,PEDIDO COM DATA
458,161,621,0.0,1531.54,0.12,149.13,10931.17,PAGO,2022-05-11,PEDIDO COM DATA
460,449,819,8.0,14440.45,0.23,146.45,89099.62,PAGO,2023-02-25,PEDIDO COM DATA
462,486,350,5.0,7585.24,0.03,62.14,36850.55,ENVIADO,2024-04-26,PEDIDO COM DATA
464,677,945,3.0,13539.62,0.02,98.43,39904.91,CANCELADO,2023-10-05,PEDIDO COM DATA
465,9,847,5.0,13505.12,0.18,30.56,55401.55,ENVIADO,2023-02-09,PEDIDO COM DATA
466,87,38,9.0,5030.7,0.22,113.61,35429.12,PENDENTE,,PEDIDO SEM DATA
467,607,265,4.0,12486.79,0.09,69.18,45521.1,PAGO,2024-07-08,PEDIDO COM DATA
469,254,108,6.0,7756.45,0.06,119.0,43865.38,PENDENTE,,PEDIDO SEM DATA
470,413,603,9.0,7793.8,0.12,46.92,61773.82,PENDENTE,2024-11-01,PEDIDO COM DATA
472,586,297,-1.0,7851.21,0.04,80.39,7589.85,CANCELADO,2023-03-18,PEDIDO COM DATA
473,758,501,1.0,1852.47,0.1,131.86,1799.08,PENDENTE,2022-10-11,PEDIDO COM DATA
474,472,780,8.0,10014.97,0.04,111.9,77026.87,ENVIADO,2024-06-26,PEDIDO COM DATA
475,662,91,3.0,10613.99,0.17,121.46,26550.3,PAGO,2025-03-13,PEDIDO COM DATA
478,418,695,3.0,902.53,0.29,35.4,1957.79,PAGO,2022-04-17,PEDIDO COM DATA
479,771,612,10.0,3562.64,0.15,80.39,30363.06,PAGO,2023-07-06,PEDIDO COM DATA
480,601,692,2.0,3709.82,0.17,119.93,6278.23,PENDENTE,2023-05-18,PEDIDO COM DATA
481,434,985,9.0,6787.1,0.0,75.05,25248.04,CANCELADO,2023-03-12,PEDIDO COM DATA
482,523,289,1.0,2438.02,0.16,19.79,2067.73,CANCELADO,2023-12-03,PEDIDO COM DATA
483,771,725,8.0,4109.74,0.2,55.03,26357.37,PAGO,2022-01-20,PEDIDO COM DATA
486,991,372,1.0,4225.73,0.27,108.98,3193.76,PENDENTE,2025-03-04,PEDIDO COM DATA
488,3,961,7.0,9621.67,0.28,17.26,48510.48,PAGO,,PEDIDO SEM DATA
492,443,68,2.0,10169.92,0.17,51.29,16933.36,PAGO,2024-08-08,PEDIDO COM DATA
494,522,263,-5.0,6326.68,0.22,72.25,29681.11,PENDENTE,2022-10-29,PEDIDO COM DATA
496,684,488,8.0,9004.44,0.1,90.98,64922.95,PAGO,2022-01-08,PEDIDO COM DATA
497,710,236,8.0,9366.32,0.07,112.84,69798.26,PAGO,,PEDIDO SEM DATA
499,181,864,5.0,13661.52,0.01,104.84,67729.36,PENDENTE,2024-12-15,PEDIDO COM DATA
500,639,903,7.0,13178.25,0.02,30.22,90433.01,PENDENTE,2022-04-05,PEDIDO COM DATA
501,602,194,9.0,4426.86,0.04,44.6,38292.67,ENVIADO,2022-05-13,PEDIDO COM DATA
503,208,463,4.0,5950.58,0.09,134.42,21794.53,CANCELADO,2023-04-17,PEDIDO COM DATA
506,142,876,9.0,13687.49,0.0,51.93,123239.34,PENDENTE,2024-03-25,PEDIDO COM DATA
507,741,768,4.0,7127.09,0.15,120.04,24352.15,ENVIADO,2023-03-06,PEDIDO COM DATA
509,582,805,1.0,13833.72,0.05,143.37,13285.4,ENVIADO,2022-05-11,PEDIDO COM DATA
510,193,487,2.0,4946.04,0.29,99.46,7122.84,PAGO,2022-05-23,PEDIDO COM DATA
513,457,66,7.0,9080.63,0.07,56.04,-500.0,CANCELADO,2024-03-11,PEDIDO COM DATA
514,830,871,3.0,6237.49,0.05,96.48,17873.33,CANCELADO,2022-11-20,PEDIDO COM DATA
515,644,551,5.0,10006.52,0.02,111.72,49143.67,CANCELADO,2024-04-19,PEDIDO COM DATA
516,259,213,9.0,688.63,0.01,80.39,6235.13,PENDENTE,2023-11-01,PEDIDO COM DATA
517,476,497,8.0,1042.19,0.16,80.39,7047.44,CANCELADO,2022-09-12,PEDIDO COM DATA
518,401,173,2.0,10077.45,0.0,48.26,20203.16,ENVIADO,2024-12-06,PEDIDO COM DATA
520,197,697,2.0,3324.11,0.26,121.57,5041.25,PENDENTE,2023-03-01,PEDIDO COM DATA
521,405,962,7.0,1829.64,0.06,59.92,12098.95,CANCELADO,,PEDIDO SEM DATA
526,391,534,-1.0,2769.51,0.19,19.05,13478.87,PENDENTE,2023-04-29,PEDIDO COM DATA
527,437,743,8.0,4685.72,0.22,44.29,29283.18,PAGO,2024-01-07,PEDIDO COM DATA
528,172,483,8.0,6352.0,0.18,70.68,41739.8,CANCELADO,2025-01-05,PEDIDO COM DATA
529,745,180,5.0,5719.14,0.09,49.65,26071.74,CANCELADO,2024-10-22,PEDIDO COM DATA
530,384,504,7.0,13886.85,0.28,80.39,70135.59,ENVIADO,2025-03-04,PEDIDO COM DATA
531,782,447,5.0,11573.63,0.23,58.8,25248.04,PAGO,2024-01-11,PEDIDO COM DATA
532,693,29,3.0,3934.73,0.0,105.35,10256.95,ENVIADO,2024-03-25,PEDIDO COM DATA
533,998,923,2.0,7787.68,0.06,69.21,14710.05,ENVIADO,2022-07-02,PEDIDO COM DATA
536,893,419,8.0,9410.02,0.19,131.57,61108.5,PAGO,,PEDIDO SEM DATA
537,682,597,1.0,1470.69,0.16,11.02,1246.4,CANCELADO,2023-12-04,PEDIDO COM DATA
538,837,246,6.0,9982.87,0.11,18.01,53326.54,PENDENTE,2022-02-22,PEDIDO COM DATA
540,895,47,6.0,10175.38,0.07,77.84,56856.46,PAGO,2024-02-28,PEDIDO COM DATA
542,494,679,9.0,3628.71,0.06,115.46,30814.35,CANCELADO,2023-03-28,PEDIDO COM DATA
543,682,488,2.0,9988.84,0.28,98.7,14482.63,PAGO,2024-02-12,PEDIDO COM DATA
546,605,228,2.0,5941.78,0.16,74.48,10056.67,PAGO,2023-10-18,PEDIDO COM DATA
548,54,946,3.0,12854.55,0.22,51.87,25248.04,ENVIADO,,PEDIDO SEM DATA
549,290,714,4.0,10522.61,0.16,23.62,25248.04,ENVIADO,2023-08-20,PEDIDO COM DATA
550,215,224,4.0,11035.08,0.0,111.63,44251.95,PAGO,2022-07-16,PEDIDO COM DATA
551,486,184,1.0,1777.86,0.15,57.39,1568.57,PENDENTE,2024-02-08,PEDIDO COM DATA
552,815,687,2.0,11670.41,0.26,101.04,17373.25,PENDENTE,2022-02-17,PEDIDO COM DATA
555,712,185,1.0,8329.73,0.24,80.39,6357.82,CANCELADO,2024-01-15,PEDIDO COM DATA
556,176,434,1.0,3740.09,0.01,142.41,3845.1,CANCELADO,2025-01-07,PEDIDO COM DATA
557,705,102,1.0,3571.76,0.06,51.96,3409.41,PAGO,2025-01-31,PEDIDO COM DATA
560,92,372,6.0,11675.5,0.04,121.73,67372.61,CANCELADO,2024-09-29,PEDIDO COM DATA
561,358,718,10.0,12983.67,0.17,95.05,107859.51,ENVIADO,2024-09-03,PEDIDO COM DATA
562,266,10,9.0,10704.08,0.2,29.97,77099.35,ENVIADO,2024-07-26,PEDIDO COM DATA
563,363,818,8.0,7543.39,0.08,69.89,55589.24,CANCELADO,2022-07-04,PEDIDO COM DATA
567,879,121,5.0,4501.69,0.09,39.83,20522.52,PAGO,2024-08-06,PEDIDO COM DATA
569,500,8,3.0,11546.33,0.08,75.9,31943.77,ENVIADO,2022-11-28,PEDIDO COM DATA
571,564,508,3.0,4886.82,0.23,133.45,11422.0,PAGO,2023-12-06,PEDIDO COM DATA
575,660,53,5.0,1668.62,0.0,142.02,7567.38,CANCELADO,2024-08-24,PEDIDO COM DATA
580,408,507,9.0,13056.43,0.29,33.17,83463.76,PENDENTE,2022-01-19,PEDIDO COM DATA
581,810,526,8.0,7567.19,0.22,46.24,47265.51,PENDENTE,2023-07-23,PEDIDO COM DATA
584,264,891,10.0,8272.15,0.25,40.89,62082.01,CANCELADO,2022-10-31,PEDIDO COM DATA
585,96,508,3.0,6901.66,0.24,34.66,15770.44,PENDENTE,2022-05-23,PEDIDO COM DATA
586,437,252,8.0,13638.78,0.29,80.39,77492.3,PAGO,2022-09-28,PEDIDO COM DATA
588,491,159,4.0,857.02,0.21,97.85,2806.03,PENDENTE,2022-02-19,PEDIDO COM DATA
589,395,151,6.0,9837.36,0.07,133.06,55025.53,CANCELADO,,PEDIDO SEM DATA
590,122,370,2.0,13435.89,0.18,34.93,22069.79,CANCELADO,2022-08-01,PEDIDO COM DATA
592,438,983,5.0,2187.12,0.1,27.86,9869.9,PENDENTE,2023-05-19,PEDIDO COM DATA
593,563,510,9.0,8015.88,0.16,125.0,60725.05,PENDENTE,,PEDIDO SEM DATA
594,372,572,8.0,14365.08,0.28,18.34,82761.2,ENVIADO,2023-05-12,PEDIDO COM DATA
595,230,58,3.0,1776.19,0.21,30.03,-500.0,PENDENTE,2022-03-03,PEDIDO COM DATA
598,727,233,7.0,13973.12,0.08,22.87,90009.76,PAGO,2024-08-17,PEDIDO COM DATA
599,669,658,7.0,12412.26,0.05,122.47,25248.04,PENDENTE,2025-01-14,PEDIDO COM DATA
601,317,9,6.0,11280.16,0.29,80.03,48133.51,PAGO,2024-10-25,PEDIDO COM DATA
603,514,529,10.0,9777.9,0.28,57.8,70458.68,ENVIADO,2023-05-05,PEDIDO COM DATA
606,500,41,6.0,12887.87,0.12,129.98,68177.93,ENVIADO,2023-06-23,PEDIDO COM DATA
610,485,219,1.0,3188.16,0.01,116.21,3272.49,ENVIADO,2024-05-09,PEDIDO COM DATA
612,710,585,7.0,12348.78,0.17,135.13,71881.54,CANCELADO,2022-01-30,PEDIDO COM DATA
613,470,957,3.0,7501.7,0.09,120.88,20600.52,PAGO,2022-03-16,PEDIDO COM DATA
614,193,431,9.0,11620.28,0.18,40.26,85797.93,CANCELADO,2024-10-25,PEDIDO COM DATA
615,128,717,8.0,9740.7,0.14,67.45,67083.47,PENDENTE,2025-02-06,PEDIDO COM DATA
616,556,447,7.0,4289.72,0.2,105.24,24127.67,PAGO,2022-02-03,PEDIDO COM DATA
618,481,974,2.0,5272.19,0.24,74.95,8088.68,CANCELADO,2023-06-26,PEDIDO COM DATA
621,821,130,9.0,1793.22,0.17,64.88,13460.23,PAGO,,PEDIDO SEM DATA
622,943,996,2.0,8585.47,0.01,112.78,17112.01,PENDENTE,2024-02-14,PEDIDO COM DATA
625,926,183,10.0,9475.58,0.0,26.41,70145.7,PAGO,2023-01-30,PEDIDO COM DATA
626,549,24,9.0,7685.94,0.05,131.36,65846.15,ENVIADO,2023-02-13,PEDIDO COM DATA
627,357,726,9.0,9785.83,0.14,123.26,75865.58,ENVIADO,2022-07-30,PEDIDO COM DATA
628,785,602,5.0,2501.48,0.06,111.09,11868.05,PENDENTE,2025-03-07,PEDIDO COM DATA
630,440,810,3.0,5379.01,0.0,101.97,15916.26,CANCELADO,2023-04-22,PEDIDO COM DATA
631,395,291,10.0,3198.38,0.07,88.53,29833.46,ENVIADO,2023-10-13,PEDIDO COM DATA
634,321,506,10.0,725.15,0.09,147.76,6746.62,PAGO,2022-10-12,PEDIDO COM DATA
636,705,628,7.0,4063.28,0.05,29.29,27050.1,ENVIADO,2022-09-08,PEDIDO COM DATA
637,247,592,8.0,9925.81,0.29,55.07,56433.67,PENDENTE,,PEDIDO SEM DATA
638,62,218,1.0,10064.07,0.14,63.91,8719.01,ENVIADO,2022-11-12,PEDIDO COM DATA
639,109,937,3.0,3297.4,0.11,146.51,8950.57,PAGO,2022-10-29,PEDIDO COM DATA
643,176,805,4.0,5227.54,0.09,93.48,19121.73,PENDENTE,2022-12-15,PEDIDO COM DATA
644,72,171,-5.0,4995.69,0.14,144.71,13033.59,PAGO,2024-08-28,PEDIDO COM DATA
646,360,559,5.0,9957.86,0.08,74.23,45880.39,ENVIADO,2022-08-19,PEDIDO COM DATA
651,788,575,3.0,14306.21,0.0,29.97,33935.69,ENVIADO,2024-05-15,PEDIDO COM DATA
652,926,101,5.0,13804.51,0.18,34.26,56632.75,PENDENTE,2023-09-09,PEDIDO COM DATA
654,421,473,1.0,13690.12,0.01,117.35,13670.57,CANCELADO,2022-04-20,PEDIDO COM DATA
655,403,129,7.0,10057.79,0.14,116.82,60664.72,CANCELADO,2025-03-04,PEDIDO COM DATA
656,340,886,1.0,1839.21,0.18,81.51,1589.66,PENDENTE,2023-09-09,PEDIDO COM DATA
658,308,415,8.0,14740.79,0.25,127.84,88572.58,PENDENTE,2022-10-18,PEDIDO COM DATA
659,674,247,3.0,7682.49,0.21,38.05,18245.55,PAGO,2024-08-08,PEDIDO COM DATA
661,163,367,-1.0,12840.48,0.15,58.84,98288.51,PENDENTE,2023-07-25,PEDIDO COM DATA
662,675,311,7.0,1041.79,0.25,77.72,5547.12,CANCELADO,2025-04-04,PEDIDO COM DATA
663,633,850,7.0,1032.2,0.01,112.6,7265.75,PENDENTE,2022-08-04,PEDIDO COM DATA
665,387,137,10.0,8355.89,0.06,78.75,78624.12,PAGO,2022-07-17,PEDIDO COM DATA
671,509,520,0.0,9762.05,0.13,52.48,0.0,PAGO,2025-02-05,PEDIDO COM DATA
672,397,785,7.0,10437.7,0.13,69.76,63635.35,PAGO,2023-05-03,PEDIDO COM DATA
675,965,376,9.0,4404.4,0.2,83.76,25248.04,PENDENTE,2022-10-08,PEDIDO COM DATA
676,534,237,5.0,11133.79,0.06,62.13,52390.94,ENVIADO,2022-03-11,PEDIDO COM DATA
677,603,394,5.0,12411.14,0.0,49.07,60243.1,ENVIADO,,PEDIDO SEM DATA
679,951,754,1.0,12114.8,0.17,143.35,10198.63,CANCELADO,2022-11-29,PEDIDO COM DATA
682,284,919,10.0,8280.69,0.29,71.66,58864.56,PAGO,2023-04-22,PEDIDO COM DATA
684,80,520,8.0,1715.47,0.02,38.57,25248.04,CANCELADO,2023-11-18,PEDIDO COM DATA
687,622,484,9.0,7814.63,0.1,37.3,63335.8,PAGO,2023-05-09,PEDIDO COM DATA
689,932,418,10.0,9995.22,0.18,121.42,82082.22,PENDENTE,2023-01-04,PEDIDO COM DATA
690,16,171,2.0,6291.01,0.0,109.59,9797.75,CANCELADO,2024-12-20,PEDIDO COM DATA
691,926,433,6.0,1929.25,0.21,43.8,9188.44,PAGO,2023-12-28,PEDIDO COM DATA
694,327,776,3.0,14303.63,0.01,142.31,42624.09,PENDENTE,2022-08-31,PEDIDO COM DATA
695,499,450,4.0,13282.53,0.09,138.48,48486.89,PENDENTE,2022-02-26,PEDIDO COM DATA
697,734,724,2.0,6677.19,0.13,46.83,11665.14,PAGO,2023-11-01,PEDIDO COM DATA
698,344,283,8.0,9466.75,0.15,118.79,64492.69,PAGO,2022-01-17,PEDIDO COM DATA
700,503,572,10.0,3144.03,0.05,68.54,29936.83,CANCELADO,2023-04-20,PEDIDO COM DATA
701,685,497,8.0,11955.26,0.12,60.0,84225.03,CANCELADO,2023-05-22,PEDIDO COM DATA
703,221,912,7.0,930.83,0.23,46.62,5063.79,CANCELADO,2022-04-04,PEDIDO COM DATA
704,420,227,10.0,13136.82,0.16,119.14,110468.43,PAGO,2022-07-04,PEDIDO COM DATA
705,342,935,6.0,11507.29,0.17,101.69,57407.99,PENDENTE,2024-02-05,PEDIDO COM DATA
706,221,567,4.0,14101.41,0.01,12.8,55854.38,PENDENTE,2022-03-11,PEDIDO COM DATA
708,880,320,6.0,6388.79,0.22,52.3,29951.84,ENVIADO,2025-02-22,PEDIDO COM DATA
709,292,930,9.0,7608.77,0.11,149.04,61095.29,CANCELADO,2023-04-21,PEDIDO COM DATA
710,489,577,2.0,9649.42,0.1,123.36,17492.32,ENVIADO,2024-12-07,PEDIDO COM DATA
712,983,668,4.0,4841.13,0.21,82.02,15379.99,PENDENTE,2024-11-30,PEDIDO COM DATA
713,171,203,8.0,13048.84,0.03,133.97,101392.97,PAGO,2024-06-10,PEDIDO COM DATA
714,738,945,5.0,7846.75,0.18,62.03,32233.71,CANCELADO,2024-08-24,PEDIDO COM DATA
715,959,339,3.0,2480.29,0.0,76.34,5954.63,PAGO,2025-01-06,PEDIDO COM DATA
716,97,63,10.0,7041.04,0.05,59.06,66948.94,CANCELADO,2024-01-23,PEDIDO COM DATA
717,413,957,5.0,8425.46,0.19,38.36,34161.47,ENVIADO,2023-11-08,PEDIDO COM DATA
719,896,1,6.0,1185.26,0.29,29.18,5078.39,ENVIADO,2024-08-29,PEDIDO COM DATA
720,859,535,6.0,7969.67,0.26,127.91,35513.24,CANCELADO,2022-09-04,PEDIDO COM DATA
721,446,668,6.0,2686.63,0.26,129.75,12058.39,CANCELADO,2023-01-02,PEDIDO COM DATA
722,11,201,8.0,5427.65,0.0,92.07,40908.0,ENVIADO,,PEDIDO SEM DATA
723,281,641,1.0,14567.69,0.25,130.85,11056.62,PAGO,2022-03-20,PEDIDO COM DATA
724,628,916,3.0,10590.48,0.05,129.13,30312.0,CANCELADO,2023-02-02,PEDIDO COM DATA
725,756,18,6.0,12562.36,0.25,54.31,56584.93,PAGO,2022-05-14,PEDIDO COM DATA
726,780,514,3.0,10939.78,0.03,72.08,31906.84,PAGO,2025-02-22,PEDIDO COM DATA
727,350,478,10.0,12544.86,0.03,140.24,121825.38,PAGO,2022-01-22,PEDIDO COM DATA
728,384,472,2.0,13160.43,0.28,53.09,19004.11,CANCELADO,2022-12-31,PEDIDO COM DATA
730,395,160,9.0,8539.3,0.3,70.74,53868.33,CANCELADO,2022-07-05,PEDIDO COM DATA
731,216,265,4.0,7025.97,0.01,26.14,27848.98,PAGO,2023-10-23,PEDIDO COM DATA
732,645,368,1.0,2398.08,0.14,57.13,2119.48,ENVIADO,2025-03-25,PEDIDO COM DATA
734,276,977,10.0,6023.24,0.01,81.71,59711.79,PENDENTE,2023-11-14,PEDIDO COM DATA
737,326,782,3.0,6010.26,0.1,49.65,16277.35,PAGO,2023-03-31,PEDIDO COM DATA
738,183,787,4.0,5549.61,0.1,125.25,20103.85,ENVIADO,2022-07-10,PEDIDO COM DATA
739,670,185,7.0,2278.2,0.09,104.54,14616.67,PAGO,2023-12-11,PEDIDO COM DATA
740,104,672,7.0,12057.18,0.0,54.66,84454.92,CANCELADO,2024-05-20,PEDIDO COM DATA
741,650,119,10.0,12110.73,0.27,80.29,88488.62,ENVIADO,2022-06-13,PEDIDO COM DATA
742,346,971,10.0,3882.39,0.15,96.03,25248.04,CANCELADO,2023-06-01,PEDIDO COM DATA
744,745,149,8.0,6477.89,0.08,146.06,47823.33,PAGO,2023-10-31,PEDIDO COM DATA
745,151,624,2.0,5741.06,0.29,21.03,25248.04,PAGO,2022-08-27,PEDIDO COM DATA
748,227,66,10.0,4331.71,0.21,80.39,34346.29,CANCELADO,2024-06-29,PEDIDO COM DATA
750,323,463,8.0,462.88,0.19,33.34,25248.04,PENDENTE,2024-02-15,PEDIDO COM DATA
752,286,328,6.0,9461.53,0.2,106.16,45521.5,CANCELADO,2024-07-09,PEDIDO COM DATA
753,895,182,7.0,4340.35,0.16,56.77,25578.03,PAGO,2023-04-05,PEDIDO COM DATA
754,635,516,2.0,9001.53,0.22,142.37,14184.76,ENVIADO,2025-02-04,PEDIDO COM DATA
755,198,871,3.0,6877.38,0.22,80.39,16136.57,ENVIADO,2023-05-17,PEDIDO COM DATA
756,455,248,3.0,14592.62,0.15,25.56,37236.74,PAGO,2024-04-12,PEDIDO COM DATA
758,849,843,1.0,5463.33,0.21,81.62,4397.65,PAGO,2022-12-13,PEDIDO COM DATA
763,67,351,4.0,4653.44,0.07,48.96,17359.76,PENDENTE,2023-02-19,PEDIDO COM DATA
765,735,468,3.0,622.69,0.18,87.28,0.0,ENVIADO,2024-08-08,PEDIDO COM DATA
766,903,801,1.0,4796.5,0.19,37.5,3922.67,ENVIADO,2022-08-17,PEDIDO COM DATA
768,545,255,6.0,4143.82,0.17,53.23,20689.45,PENDENTE,,PEDIDO SEM DATA
769,690,312,2.0,13880.92,0.13,99.3,24252.1,ENVIADO,2022-07-30,PEDIDO COM DATA
770,950,625,4.0,8573.71,0.05,31.89,32611.99,ENVIADO,2023-07-06,PEDIDO COM DATA
771,270,484,5.0,5574.45,0.09,80.39,25475.49,PAGO,2024-04-17,PEDIDO COM DATA
772,825,144,8.0,11510.39,0.01,108.61,91270.9,PENDENTE,2023-03-17,PEDIDO COM DATA
774,622,601,7.0,908.57,0.02,57.98,6290.77,ENVIADO,2022-11-07,PEDIDO COM DATA
775,604,307,10.0,3015.91,0.03,80.39,29298.66,PAGO,2023-10-05,PEDIDO COM DATA
777,438,406,8.0,11975.49,0.25,18.44,71871.38,ENVIADO,2023-08-02,PEDIDO COM DATA
778,650,69,2.0,8488.3,0.29,119.28,12172.67,PAGO,2024-06-01,PEDIDO COM DATA
779,477,463,3.0,9763.65,0.02,80.39,28805.83,PAGO,,PEDIDO SEM DATA
780,331,438,3.0,3897.62,0.07,104.44,10978.8,PENDENTE,2023-01-22,PEDIDO COM DATA
782,278,239,4.0,11589.73,0.01,132.87,0.0,PENDENTE,2024-02-19,PEDIDO COM DATA
783,128,96,3.0,7610.42,0.17,82.31,19032.26,PENDENTE,2022-07-05,PEDIDO COM DATA
784,369,490,5.0,7640.85,0.28,12.26,27519.32,CANCELADO,2023-09-08,PEDIDO COM DATA
785,719,87,-1.0,13141.61,0.0,144.99,92136.26,ENVIADO,,PEDIDO SEM DATA
786,888,758,5.0,5588.13,0.12,32.05,24619.82,PAGO,,PEDIDO SEM DATA
787,314,414,6.0,13636.53,0.08,80.39,0.0,PENDENTE,2022-11-20,PEDIDO COM DATA
788,358,919,4.0,1400.02,0.3,25.74,3945.8,CANCELADO,2024-09-02,PEDIDO COM DATA
790,762,98,7.0,4248.85,0.18,44.97,24433.37,CANCELADO,2022-09-27,PEDIDO COM DATA
791,384,678,-1.0,8698.94,0.0,14.79,18804.5,PENDENTE,2022-11-28,PEDIDO COM DATA
792,12,586,8.0,7268.0,0.1,98.02,52427.62,CANCELADO,2024-11-19,PEDIDO COM DATA
793,346,914,3.0,3844.16,0.24,78.23,8842.91,PAGO,2025-01-17,PEDIDO COM DATA
794,233,999,8.0,12454.57,0.04,109.78,95760.88,PENDENTE,2024-03-25,PEDIDO COM DATA
795,907,524,4.0,2142.79,0.2,118.63,6975.56,CANCELADO,2024-01-13,PEDIDO COM DATA
796,711,970,9.0,2517.97,0.05,105.26,21633.9,ENVIADO,2023-02-19,PEDIDO COM DATA
797,983,993,7.0,4461.52,0.0,146.08,22944.45,CANCELADO,2023-03-04,PEDIDO COM DATA
798,628,609,2.0,907.15,0.12,30.13,1626.71,ENVIADO,2023-02-01,PEDIDO COM DATA
801,478,437,10.0,2543.47,0.21,131.17,20224.58,PENDENTE,2024-10-09,PEDIDO COM DATA
803,249,600,8.0,3336.39,0.13,47.21,23268.48,ENVIADO,2022-03-28,PEDIDO COM DATA
804,605,859,2.0,8642.87,0.04,116.96,16711.27,ENVIADO,2024-08-01,PEDIDO COM DATA
806,260,368,6.0,5298.63,0.29,48.73,22620.89,CANCELADO,2024-04-01,PEDIDO COM DATA
807,800,836,3.0,12673.9,0.26,56.73,28192.79,ENVIADO,2023-10-03,PEDIDO COM DATA
808,655,191,7.0,3048.19,0.26,80.39,15867.58,CANCELADO,2024-11-02,PEDIDO COM DATA
809,574,304,9.0,8083.05,0.12,107.39,64125.15,CANCELADO,2024-03-23,PEDIDO COM DATA
810,395,107,5.0,9209.03,0.29,80.39,32747.4,PENDENTE,2023-05-18,PEDIDO COM DATA
