pagamento_id,pedido_id,forma_pagamento,parcelas,bandeira_cartao,valor_pago,status,data_pagamento,status_data
293,550,CARTÃO,8,AMERICAN EXPRESS,11035.14,PAGO,2025-01-30,COM DATA
294,4151,DINHEIRO,11,SEM BANDEIRA,4496.22,PENDENTE,,SEM DATA
295,9521,DINHEIRO,12,SEM BANDEIRA,8951.26,PENDENTE,2022-11-12,COM DATA
296,1760,CARTÃO,8,SEM BANDEIRA,3505.47,ESTORNADO,2024-09-20,COM DATA
297,9160,BOLETO,9,SEM BANDEIRA,10461.63,PAGO,2024-07-09,COM DATA
298,4315,BOLETO,8,SEM BANDEIRA,30.78,ESTORNADO,2024-03-04,COM DATA
299,8152,CARTÃO,10,SEM BANDEIRA,0.0,PENDENTE,2022-03-07,COM DATA
300,10453,DINHEIRO,-1,SEM BANDEIRA,9367.08,ESTORNADO,2024-01-10,COM DATA
301,6815,BOLETO,12,SEM BANDEIRA,0.0,ESTORNADO,2023-01-24,COM DATA
302,4076,CARTÃO,9,SEM BANDEIRA,11242.93,PENDENTE,2024-04-02,COM DATA
303,2592,DINHEIRO,6,SEM BANDEIRA,13539.22,ESTORNADO,2025-01-31,COM DATA
304,4163,BOLETO,8,SEM BANDEIRA,6723.55,PENDENTE,,SEM DATA
305,9072,CARTÃO,2,MASTERCARD,585.29,PENDENTE,2022-06-08,COM DATA
306,7906,CARTÃO,8,SEM BANDEIRA,12389.06,ESTORNADO,2023-11-16,COM DATA
307,7116,DINHEIRO,0,SEM BANDEIRA,7367.205,PAGO,2024-03-15,COM DATA
308,9751,PIX,4,SEM BANDEIRA,7367.205,PENDENTE,2022-10-04,COM DATA
309,3246,DINHEIRO,7,SEM BANDEIRA,9790.68,PAGO,2023-01-26,COM DATA
310,9731,PIX,5,SEM BANDEIRA,2555.44,PENDENTE,2022-04-22,COM DATA
311,2420,PIX,1,SEM BANDEIRA,5162.21,PAGO,2022-10-17,COM DATA
312,302,PIX,10,SEM BANDEIRA,13592.48,Estornado,2024-01-08,COM DATA
313,313,BOLETO,11,SEM BANDEIRA,5810.12,PENDENTE,2022-03-23,COM DATA
314,11402,BOLETO,6,SEM BANDEIRA,7359.19,ESTORNADO,2024-03-03,COM DATA
315,483,BOLETO,4,SEM BANDEIRA,2292.59,PENDENTE,2023-10-02,COM DATA
316,5396,DINHEIRO,9,SEM BANDEIRA,1993.95,ESTORNADO,2022-10-25,COM DATA
317,9255,CARTÃO,6,SEM BANDEIRA,1035.85,ESTORNADO,2024-06-26,COM DATA
318,4486,CARTÃO,4,VISA,1619.44,PAGO,2024-09-03,COM DATA
319,9908,DINHEIRO,12,SEM BANDEIRA,7367.205,PAGO,2023-02-20,COM DATA
320,1084,CARTÃO,8,SEM BANDEIRA,13009.59,Estornado,2025-03-17,COM DATA
321,8606,PIX,0,SEM BANDEIRA,1657.56,Pagoo,2023-08-20,COM DATA
322,4990,BOLETO,8,SEM BANDEIRA,2513.97,PENDENTE,2025-01-24,COM DATA
323,6776,BOLETO,8,SEM BANDEIRA,393.18,PENDENTE,2024-07-09,COM DATA
324,1398,DINHEIRO,12,SEM BANDEIRA,11870.18,ESTORNADO,2023-01-02,COM DATA
325,841,DINHEIRO,5,SEM BANDEIRA,4656.58,PENDENTE,2025-01-18,COM DATA
326,9962,DINHEIRO,4,SEM BANDEIRA,7367.205,ESTORNADO,2023-01-14,COM DATA
327,5719,PIX,3,SEM BANDEIRA,12810.36,ESTORNADO,2025-03-18,COM DATA
328,2907,DINHEIRO,12,SEM BANDEIRA,8692.92,PAGO,2022-09-07,COM DATA
329,4497,BOLETO,9,SEM BANDEIRA,6218.09,PAGO,2023-08-12,COM DATA
330,5186,BOLETO,9,SEM BANDEIRA,8635.64,ESTORNADO,2023-08-18,COM DATA
331,26,PIX,1,SEM BANDEIRA,7367.205,PAGO,2023-07-31,COM DATA
332,1112,BOLETO,5,SEM BANDEIRA,7610.21,PENDENTE,2024-09-08,COM DATA
333,583,CARTÃO,8,AMERICAN EXPRESS,2347.69,CANCELADO,,SEM DATA
334,5435,BOLETO,2,SEM BANDEIRA,14544.81,PENDENTE,2023-09-24,COM DATA
335,5153,PIX,5,SEM BANDEIRA,7367.205,PENDENTE,2022-07-09,COM DATA
336,409,DINHEIRO,9,SEM BANDEIRA,2328.09,PENDENTE,2022-09-29,COM DATA
337,11910,BOLETO,7,SEM BANDEIRA,10710.89,ESTORNADO,,SEM DATA
338,3439,BOLETO,4,SEM BANDEIRA,2904.33,PENDENTE,2025-01-16,COM DATA
339,5219,BOLETO,3,SEM BANDEIRA,14150.3,Pago,2022-04-21,COM DATA
340,6422,CARTÃO,12,SEM BANDEIRA,8949.9,ESTORNADO,2024-08-11,COM DATA
341,1523,DINHEIRO,2,SEM BANDEIRA,6844.65,ESTORNADO,2023-11-08,COM DATA
342,5321,DINHEIRO,8,SEM BANDEIRA,473.36,PENDENTE,2022-08-08,COM DATA
343,1163,BOLETO,9,SEM BANDEIRA,6925.4,pago,2024-06-10,COM DATA
344,5607,CARTÃO,3,SEM BANDEIRA,9945.93,PAGO,,SEM DATA
345,9772,DINHEIRO,6,SEM BANDEIRA,7424.54,ESTORNADO,2024-12-24,COM DATA
346,9469,DINHEIRO,4,SEM BANDEIRA,3100.81,PENDENTE,2022-01-17,COM DATA
347,8363,DINHEIRO,0,SEM BANDEIRA,12790.53,PAGO,2024-03-18,COM DATA
348,6272,DINHEIRO,7,SEM BANDEIRA,6539.15,PAGO,,SEM DATA
349,2360,DINHEIRO,11,SEM BANDEIRA,6562.29,PAGO,2024-05-18,COM DATA
350,7374,DINHEIRO,6,SEM BANDEIRA,3401.6,PENDENTE,2025-03-09,COM DATA
351,6039,PIX,10,SEM BANDEIRA,7233.36,ESTORNADO,2022-07-01,COM DATA
352,1280,BOLETO,10,SEM BANDEIRA,810.56,PENDENTE,2022-03-14,COM DATA
353,9792,BOLETO,12,SEM BANDEIRA,7367.205,PENDENTE,2022-09-17,COM DATA
354,10229,BOLETO,3,SEM BANDEIRA,9244.65,PENDENTE,2023-04-29,COM DATA
355,8641,PIX,6,SEM BANDEIRA,14761.39,PAGO,,SEM DATA
356,1901,PIX,3,SEM BANDEIRA,6970.94,PENDENTE,,SEM DATA
357,6259,BOLETO,9,SEM BANDEIRA,10249.49,PAGO,2022-07-21,COM DATA
358,9572,DINHEIRO,8,SEM BANDEIRA,11601.8,ESTORNADO,,SEM DATA
359,8606,CANCELADO,11,SEM BANDEIRA,6700.21,PAGO,2022-09-03,COM DATA
360,9908,CARTÃO,7,AMERICAN EXPRESS,9852.79,ESTORNADO,2023-07-21,COM DATA
361,5299,BOLETO,-5,SEM BANDEIRA,11715.35,pago,2022-10-22,COM DATA
362,7066,PIX,10,SEM BANDEIRA,9657.21,PENDENTE,2022-03-19,COM DATA
363,11450,CARTÃO,12,AMERICAN EXPRESS,4960.87,PENDENTE,2022-01-07,COM DATA
364,7899,PIX,10,SEM BANDEIRA,8038.86,PENDENTE,2024-07-30,COM DATA
365,4751,CARTÃO,3,SEM BANDEIRA,8326.04,PENDENTE,,SEM DATA
366,9715,CARTÃO,8,SEM BANDEIRA,5843.74,ESTORNADO,2022-03-29,COM DATA
367,3469,DINHEIRO,-1,SEM BANDEIRA,13055.6,CANCELADO,2022-12-19,COM DATA
368,5036,PIX,8,SEM BANDEIRA,9176.16,ESTORNADO,2024-04-03,COM DATA
369,9437,CARTÃO,6,VISA,12549.68,PAGO,,SEM DATA
370,11897,CARTÃO,1,VISA,13196.81,PAGO,2023-02-27,COM DATA
371,4440,DINHEIRO,7,SEM BANDEIRA,3604.02,PAGO,2023-01-29,COM DATA
372,8687,PIX,10,SEM BANDEIRA,7367.205,ESTORNADO,2022-12-28,COM DATA
373,707,PIX,11,SEM BANDEIRA,5475.61,PAGO,2022-03-01,COM DATA
374,1902,PIX,4,SEM BANDEIRA,10826.62,ESTORNADO,2023-02-14,COM DATA
375,3616,PIX,8,SEM BANDEIRA,8784.68,PAGO,2023-02-19,COM DATA
376,526,PIX,5,SEM BANDEIRA,2064.79,PENDENTE,2025-03-29,COM DATA
377,3764,PIX,7,SEM BANDEIRA,12857.47,PENDENTE,2022-11-02,COM DATA
378,84,DINHEIRO,1,SEM BANDEIRA,620.08,PENDENTE,2024-04-12,COM DATA
379,2175,BOLETO,5,SEM BANDEIRA,3601.15,PAGO,2024-04-10,COM DATA
380,6069,DINHEIRO,12,SEM BANDEIRA,9508.37,ESTORNADO,2023-03-01,COM DATA
381,1327,BOLETO,12,SEM BANDEIRA,13985.0,ESTORNADO,2023-02-24,COM DATA
382,5488,CARTÃO,9,SEM BANDEIRA,1721.09,PENDENTE,2024-05-16,COM DATA
383,1039,BOLETO,6,SEM BANDEIRA,6797.11,ESTORNADO,2022-05-15,COM DATA
384,7502,PIX,2,SEM BANDEIRA,5872.42,PAGO,2023-08-24,COM DATA
385,8871,CARTÃO,-1,SEM BANDEIRA,5213.57,PENDENTE,2023-10-31,COM DATA
386,8687,DINHEIRO,8,SEM BANDEIRA,4575.15,PAGO,2022-12-07,COM DATA
387,2635,BOLETO,3,SEM BANDEIRA,14598.63,ESTORNADO,2023-10-12,COM DATA
388,2424,PIX,8,SEM BANDEIRA,8107.2,PAGO,2024-11-05,COM DATA
389,4843,DINHEIRO,5,SEM BANDEIRA,7367.205,ESTORNADO,2022-08-28,COM DATA
390,6581,CARTÃO,8,VISA,5373.76,PENDENTE,2022-06-28,COM DATA
391,6463,CARTÃO,8,AMERICAN EXPRESS,4780.01,ESTORNADO,2023-12-21,COM DATA
392,7301,PIX,4,SEM BANDEIRA,10923.24,PENDENTE,2022-06-26,COM DATA
393,4969,DINHEIRO,9,SEM BANDEIRA,14799.84,PAGO,2023-01-16,COM DATA
394,4743,DINHEIRO,1,SEM BANDEIRA,12345.53,PENDENTE,2022-09-12,COM DATA
395,11567,DINHEIRO,3,SEM BANDEIRA,7367.205,ESTORNADO,2024-09-01,COM DATA
396,1960,PIX,9,SEM BANDEIRA,10999.7,PAGO,,SEM DATA
397,8678,PIX,9,SEM BANDEIRA,2923.35,ESTORNADO,2024-01-13,COM DATA
398,9504,BOLETO,3,SEM BANDEIRA,213.21,ESTORNADO,2025-02-18,COM DATA
399,8613,PIX,7,SEM BANDEIRA,6918.16,PAGO,2023-12-02,COM DATA
400,4992,PIX,12,SEM BANDEIRA,12222.32,PAGO,,SEM DATA
401,7066,PIX,-5,SEM BANDEIRA,1635.1,ESTORNADO,2023-02-14,COM DATA
402,5760,PIX,2,SEM BANDEIRA,2200.44,ESTORNADO,2025-03-30,COM DATA
403,8665,CARTÃO,12,MASTERCARD,2889.38,PENDENTE,2023-01-15,COM DATA
404,1759,CARTÃO,6,MASTERCARD,14719.89,PENDENTE,2023-08-14,COM DATA
405,666,PIX,6,SEM BANDEIRA,7415.82,PENDENTE,2022-05-23,COM DATA
406,7794,BOLETO,3,SEM BANDEIRA,211.53,ESTORNADO,,SEM DATA
407,5549,CARTÃO,10,VISA,12663.56,PENDENTE,2024-03-30,COM DATA
408,9883,DINHEIRO,8,SEM BANDEIRA,7680.99,PAGO,2022-02-24,COM DATA
409,6270,BOLETO,3,SEM BANDEIRA,4555.23,ESTORNADO,2025-01-15,COM DATA
410,8857,PIX,1,SEM BANDEIRA,0.0,PAGO,2024-10-03,COM DATA
411,5120,DINHEIRO,8,SEM BANDEIRA,11464.89,ESTORNADO,2024-02-13,COM DATA
412,5780,BOLETO,6,SEM BANDEIRA,940.13,ESTORNADO,2024-01-02,COM DATA
413,925,CARTÃO,4,AMERICAN EXPRESS,7367.205,PENDENTE,2024-05-15,COM DATA
414,6901,BOLETO,1,SEM BANDEIRA,10445.46,ESTORNADO,2024-10-26,COM DATA
415,5564,CARTÃO,10,MASTERCARD,7367.205,PENDENTE,2024-04-03,COM DATA
416,1507,PIX,-5,SEM BANDEIRA,5065.83,PAGO,2023-05-30,COM DATA
417,7426,CARTÃO,1,MASTERCARD,9425.1,ESTORNADO,2024-06-07,COM DATA
418,982,CARTÃO,6,MASTERCARD,6948.05,PAGO,2023-07-01,COM DATA
419,2632,BOLETO,11,SEM BANDEIRA,9026.46,PENDENTE,2022-03-17,COM DATA
420,4469,CARTÃO,0,SEM BANDEIRA,3890.78,Pago,2024-04-13,COM DATA
421,1480,DINHEIRO,12,SEM BANDEIRA,12644.4,PAGO,2022-07-04,COM DATA
422,2004,BOLETO,6,SEM BANDEIRA,12488.37,ESTORNADO,2022-04-25,COM DATA
423,6140,PIX,6,SEM BANDEIRA,7367.205,PENDENTE,2022-03-13,COM DATA
424,896,CARTÃO,5,SEM BANDEIRA,8299.86,PENDENTE,2024-03-15,COM DATA
425,4187,BOLETO,0,SEM BANDEIRA,14046.11,PAGO,2022-06-14,COM DATA
426,8056,DINHEIRO,12,SEM BANDEIRA,6206.16,PENDENTE,2023-11-01,COM DATA
427,449,PIX,11,SEM BANDEIRA,9631.06,ESTORNADO,2022-09-24,COM DATA
428,6723,BOLETO,8,SEM BANDEIRA,7185.91,ESTORNADO,2025-03-14,COM DATA
429,377,CARTÃO,2,ELO,14612.43,PAGO,,SEM DATA
430,7130,DINHEIRO,11,SEM BANDEIRA,7422.35,PAGO,2023-08-03,COM DATA
431,3103,DINHEIRO,0,SEM BANDEIRA,6139.69,PAGO,2022-09-30,COM DATA
432,6514,CANCELADO,-5,SEM BANDEIRA,5764.76,PENDENTE,,SEM DATA
433,6242,BOLETO,7,SEM BANDEIRA,10075.51,PAGO,2022-10-18,COM DATA
434,5133,PIX,3,SEM BANDEIRA,7498.18,PENDENTE,2023-10-09,COM DATA
435,8050,PIX,-1,SEM BANDEIRA,7367.205,ESTORNADO,,SEM DATA
436,9190,DINHEIRO,8,SEM BANDEIRA,7404.97,ESTORNADO,2025-04-14,COM DATA
437,68,CARTÃO,0,HIPERCARD,13807.79,PAGO,2022-06-16,COM DATA
438,7862,CANCELADO,11,SEM BANDEIRA,14328.92,ESTORNADO,2023-03-09,COM DATA
439,4636,BOLETO,1,SEM BANDEIRA,11162.12,ESTORNADO,2024-04-04,COM DATA
440,2526,PIX,5,SEM BANDEIRA,7372.86,PENDENTE,2023-07-04,COM DATA
441,6932,PIX,-5,SEM BANDEIRA,12168.7,ESTORNADO,2024-12-15,COM DATA
442,8597,PIX,5,SEM BANDEIRA,7033.92,PAGO,2022-04-03,COM DATA
443,8367,DINHEIRO,7,SEM BANDEIRA,7367.205,ESTORNADO,2023-09-02,COM DATA
444,7455,CANCELADO,0,SEM BANDEIRA,12121.35,PENDENTE,2024-09-04,COM DATA
445,6638,DINHEIRO,5,SEM BANDEIRA,9285.12,ESTORNADO,2023-01-21,COM DATA
446,3429,DINHEIRO,11,SEM BANDEIRA,2194.41,PAGO,2022-11-09,COM DATA
447,7296,DINHEIRO,8,SEM BANDEIRA,7367.205,PENDENTE,2024-10-12,COM DATA
448,9763,PIX,1,SEM BANDEIRA,7322.7,Estornado,2023-12-12,COM DATA
449,7148,PIX,3,SEM BANDEIRA,4334.4,PAGO,2022-09-26,COM DATA
450,6396,DINHEIRO,11,SEM BANDEIRA,9794.45,PENDENTE,2024-10-04,COM DATA
451,6816,DINHEIRO,5,SEM BANDEIRA,3536.09,ESTORNADO,2023-11-23,COM DATA
452,3715,PIX,9,SEM BANDEIRA,3376.95,PENDENTE,2022-08-02,COM DATA
453,7174,PIX,2,SEM BANDEIRA,14620.4,ESTORNADO,2024-11-02,COM DATA
454,1627,CARTÃO,11,VISA,5468.78,PAGO,2022-06-24,COM DATA
455,6800,BOLETO,11,SEM BANDEIRA,9981.63,PAGO,2022-03-02,COM DATA
456,163,PIX,-1,SEM BANDEIRA,5087.79,Estornado,2023-08-29,COM DATA
457,9071,BOLETO,12,SEM BANDEIRA,11145.61,PENDENTE,2024-06-24,COM DATA
458,6628,CARTÃO,5,ELO,1282.53,ESTORNADO,2023-11-29,COM DATA
459,2622,PIX,1,SEM BANDEIRA,13356.98,ESTORNADO,2023-12-27,COM DATA
460,2044,DINHEIRO,5,SEM BANDEIRA,8595.08,PAGO,2023-04-24,COM DATA
461,4662,CARTÃO,12,MASTERCARD,5677.43,ESTORNADO,,SEM DATA
462,7803,CARTÃO,8,AMERICAN EXPRESS,1189.53,ESTORNADO,2024-09-29,COM DATA
463,6831,CARTÃO,3,SEM BANDEIRA,7367.205,PENDENTE,2025-02-18,COM DATA
464,10314,DINHEIRO,2,SEM BANDEIRA,1830.58,ESTORNADO,,SEM DATA
465,4645,CARTÃO,3,VISA,12290.49,PENDENTE,2024-08-31,COM DATA
466,9924,CARTÃO,3,HIPERCARD,7581.36,PENDENTE,2023-11-26,COM DATA
467,7260,BOLETO,11,SEM BANDEIRA,1346.18,PAGO,2025-03-27,COM DATA
468,9343,CARTÃO,8,VISA,7549.53,PAGO,2022-06-23,COM DATA
469,9943,BOLETO,0,SEM BANDEIRA,8841.62,PENDENTE,2022-10-22,COM DATA
470,11969,CARTÃO,0,MASTERCARD,14283.43,ESTORNADO,,SEM DATA
471,9782,CARTÃO,8,HIPERCARD,7639.15,Pago,2023-07-06,COM DATA
472,9604,PIX,4,SEM BANDEIRA,11449.41,ESTORNADO,2023-05-18,COM DATA
473,6943,DINHEIRO,0,SEM BANDEIRA,35.0,PENDENTE,2023-03-12,COM DATA
474,8362,BOLETO,1,SEM BANDEIRA,2438.02,ESTORNADO,2023-10-14,COM DATA
475,5614,BOLETO,12,SEM BANDEIRA,0.0,PAGO,2022-12-22,COM DATA
476,8012,DINHEIRO,9,SEM BANDEIRA,1235.61,ESTORNADO,2024-03-03,COM DATA
477,11522,PIX,8,SEM BANDEIRA,5569.8,PAGO,2023-03-29,COM DATA
478,11682,BOLETO,1,SEM BANDEIRA,4225.73,ESTORNADO,2025-03-03,COM DATA
479,9637,CARTÃO,12,SEM BANDEIRA,994.44,PENDENTE,2023-06-02,COM DATA
480,7438,PIX,7,SEM BANDEIRA,9621.67,ESTORNADO,2022-03-31,COM DATA
481,3679,PIX,5,SEM BANDEIRA,13777.5,ESTORNADO,2022-06-02,COM DATA
482,3226,CARTÃO,6,SEM BANDEIRA,4675.87,ESTORNADO,2023-05-04,COM DATA
483,892,BOLETO,9,SEM BANDEIRA,11915.78,Pago,,SEM DATA
484,898,BOLETO,10,SEM BANDEIRA,9400.25,PAGO,2022-01-22,COM DATA
485,7606,DINHEIRO,10,SEM BANDEIRA,9296.07,PENDENTE,2025-03-19,COM DATA
486,8338,BOLETO,-1,SEM BANDEIRA,6326.68,ESTORNADO,2025-01-13,COM DATA
487,2416,DINHEIRO,5,SEM BANDEIRA,9057.88,PENDENTE,2023-12-06,COM DATA
488,3283,CARTÃO,2,HIPERCARD,5136.45,ESTORNADO,2022-11-29,COM DATA
489,692,DINHEIRO,4,SEM BANDEIRA,13800.9,ESTORNADO,2024-03-30,COM DATA
490,111,BOLETO,1,SEM BANDEIRA,1124.49,PAGO,2023-03-25,COM DATA
491,2856,BOLETO,9,SEM BANDEIRA,3704.54,PAGO,2023-03-07,COM DATA
492,3935,PIX,6,SEM BANDEIRA,9920.41,ESTORNADO,2024-05-29,COM DATA
493,4007,PIX,-5,SEM BANDEIRA,8818.14,ESTORNADO,2022-06-16,COM DATA
494,1063,CARTÃO,9,AMERICAN EXPRESS,5833.98,ESTORNADO,2025-04-05,COM DATA
495,9568,PIX,4,SEM BANDEIRA,3308.5,PAGO,2022-10-03,COM DATA
496,4835,DINHEIRO,9,SEM BANDEIRA,5286.59,ESTORNADO,2023-01-03,COM DATA
497,4352,PIX,6,SEM BANDEIRA,7367.205,PENDENTE,2023-07-17,COM DATA
498,9897,CARTÃO,0,VISA,11102.52,PENDENTE,2024-11-15,COM DATA
499,2446,DINHEIRO,4,SEM BANDEIRA,3419.36,ESTORNADO,2023-01-20,COM DATA
500,6844,CARTÃO,8,VISA,6760.58,Pendente,2024-05-21,COM DATA
501,6609,BOLETO,6,SEM BANDEIRA,8812.59,ESTORNADO,2024-02-20,COM DATA
502,6401,PIX,9,SEM BANDEIRA,5808.78,PENDENTE,,SEM DATA
503,1139,DINHEIRO,-5,SEM BANDEIRA,3104.27,PENDENTE,2024-09-06,COM DATA
504,6374,CARTÃO,3,HIPERCARD,13059.33,PENDENTE,,SEM DATA
505,7303,PIX,7,SEM BANDEIRA,9080.63,PAGO,2023-09-02,COM DATA
506,2870,DINHEIRO,4,SEM BANDEIRA,2710.08,ESTORNADO,2023-07-15,COM DATA
507,8811,BOLETO,11,SEM BANDEIRA,13746.12,ESTORNADO,2024-04-19,COM DATA
508,4142,CARTÃO,9,VISA,7367.205,PAGO,2022-10-07,COM DATA
509,7607,DINHEIRO,8,SEM BANDEIRA,1042.19,ESTORNADO,2022-09-12,COM DATA
510,6404,CARTÃO,0,SEM BANDEIRA,10077.45,PAGO,2024-12-06,COM DATA
511,10773,DINHEIRO,12,SEM BANDEIRA,4638.7,PAGO,2023-11-22,COM DATA
512,1036,CANCELADO,2,MASTERCARD,11957.92,ESTORNADO,2024-05-26,COM DATA
513,3503,PIX,6,SEM BANDEIRA,7367.205,PAGO,2023-09-10,COM DATA
514,8186,PIX,12,SEM BANDEIRA,8052.0,ESTORNADO,2022-12-26,COM DATA
515,5210,DINHEIRO,2,SEM BANDEIRA,5039.88,ESTORNADO,2023-09-25,COM DATA
516,7021,CARTÃO,10,ELO,1209.26,PAGO,2023-11-05,COM DATA
517,5203,PIX,9,SEM BANDEIRA,11880.86,PENDENTE,2023-04-01,COM DATA
518,6251,PIX,-1,SEM BANDEIRA,6646.57,PAGO,2023-02-23,COM DATA
519,1281,DINHEIRO,12,SEM BANDEIRA,7016.77,PAGO,2022-06-13,COM DATA
520,5892,DINHEIRO,7,SEM BANDEIRA,2533.14,PENDENTE,2023-09-07,COM DATA
521,2504,CARTÃO,0,HIPERCARD,5719.14,PENDENTE,2024-10-22,COM DATA
522,6132,DINHEIRO,7,SEM BANDEIRA,7367.205,PENDENTE,2024-06-12,COM DATA
523,5712,DINHEIRO,0,SEM BANDEIRA,10333.57,Pendente,2022-10-30,COM DATA
524,7463,BOLETO,5,SEM BANDEIRA,3726.27,ESTORNADO,2023-01-22,COM DATA
525,2717,DINHEIRO,5,SEM BANDEIRA,10383.72,ESTORNADO,2022-10-20,COM DATA
526,10144,DINHEIRO,12,SEM BANDEIRA,4635.34,PAGO,2022-10-03,COM DATA
527,2982,PIX,8,SEM BANDEIRA,8515.04,PAGO,2022-08-12,COM DATA
528,10061,PIX,0,SEM BANDEIRA,1303.89,PAGO,2025-04-07,COM DATA
529,686,PIX,4,SEM BANDEIRA,7844.57,PAGO,2023-12-04,COM DATA
530,3926,BOLETO,11,SEM BANDEIRA,7367.205,ESTORNADO,2024-12-22,COM DATA
531,4073,BOLETO,-5,SEM BANDEIRA,7367.205,ESTORNADO,2023-04-24,COM DATA
532,6557,PIX,6,SEM BANDEIRA,6430.19,PENDENTE,2022-09-19,COM DATA
533,1427,BOLETO,11,SEM BANDEIRA,14944.64,PENDENTE,2022-08-05,COM DATA
534,479,CARTÃO,6,MASTERCARD,13541.67,PENDENTE,2023-11-13,COM DATA
535,9437,PIX,11,SEM BANDEIRA,5161.52,ESTORNADO,2023-11-28,COM DATA
536,3083,PIX,10,SEM BANDEIRA,5528.7,PENDENTE,2022-09-16,COM DATA
537,9857,CARTÃO,2,HIPERCARD,5941.78,ESTORNADO,2022-03-12,COM DATA
538,5061,PIX,5,SEM BANDEIRA,14952.79,Pendente,2023-04-06,COM DATA
539,862,CARTÃO,0,SEM BANDEIRA,10916.38,PENDENTE,2024-12-17,COM DATA
540,4627,CARTÃO,12,VISA,12846.66,PENDENTE,2022-10-09,COM DATA
541,7905,CARTAO,3,SEM BANDEIRA,3162.3,ESTORNADO,2022-12-11,COM DATA
542,1574,BOLETO,8,SEM BANDEIRA,7367.205,PAGO,2024-09-27,COM DATA
543,9768,CARTÃO,11,SEM BANDEIRA,11183.1,ESTORNADO,2022-06-19,COM DATA
544,8352,CARTÃO,1,HIPERCARD,8811.02,ESTORNADO,2022-07-23,COM DATA
545,8807,CARTÃO,7,HIPERCARD,12196.76,PAGO,2022-09-12,COM DATA
546,10916,PIX,3,SEM BANDEIRA,12932.81,ESTORNADO,2022-03-13,COM DATA
547,2044,BOLETO,6,SEM BANDEIRA,7367.205,PAGO,2024-10-01,COM DATA
548,8564,PIX,10,SEM BANDEIRA,8082.38,PAGO,2024-01-06,COM DATA
549,6915,PIX,9,SEM BANDEIRA,3839.41,PENDENTE,2023-01-30,COM DATA
550,9235,CARTÃO,7,HIPERCARD,12327.09,PENDENTE,2022-07-02,COM DATA
551,10773,BOLETO,3,SEM BANDEIRA,13035.45,PAGO,2024-09-29,COM DATA
552,5717,BOLETO,9,SEM BANDEIRA,4080.39,PAGO,2024-04-04,COM DATA
553,2091,BOLETO,1,SEM BANDEIRA,10306.14,ESTORNADO,2024-05-06,COM DATA
554,3000,DINHEIRO,6,SEM BANDEIRA,11981.06,ESTORNADO,2024-04-12,COM DATA
555,1477,PIX,2,SEM BANDEIRA,10954.7,PAGO,2022-10-07,COM DATA
556,8438,PIX,7,SEM BANDEIRA,228.23,PAGO,2024-12-17,COM DATA
557,694,DINHEIRO,3,SEM BANDEIRA,10124.34,Pagoo,2023-05-27,COM DATA
558,11293,BOLETO,0,SEM BANDEIRA,7257.21,PENDENTE,2024-08-06,COM DATA
559,8000,PIX,6,SEM BANDEIRA,108.25,PENDENTE,2024-12-19,COM DATA
560,2519,DINHEIRO,2,SEM BANDEIRA,13698.37,PAGO,2024-06-17,COM DATA
561,7199,CARTÃO,0,VISA,5318.99,Pagoo,2023-02-12,COM DATA
562,4355,PIX,7,SEM BANDEIRA,7346.24,PENDENTE,2022-08-09,COM DATA
563,11700,CARTÃO,6,MASTERCARD,7510.01,ESTORNADO,2023-05-23,COM DATA
564,8377,CARTÃO,4,ELO,4231.46,PAGO,2023-01-07,COM DATA
565,9687,CARTÃO,4,VISA,0.0,PENDENTE,2023-04-19,COM DATA
566,6981,DINHEIRO,0,SEM BANDEIRA,7367.205,ESTORNADO,2022-04-17,COM DATA
567,5270,CARTÃO,5,VISA,7091.43,ESTORNADO,2022-09-24,COM DATA
568,5921,BOLETO,4,SEM BANDEIRA,9760.72,Estornado,,SEM DATA
569,10393,BOLETO,12,SEM BANDEIRA,7123.49,PAGO,2024-01-20,COM DATA
570,1924,DINHEIRO,2,SEM BANDEIRA,7252.65,ESTORNADO,2024-03-25,COM DATA
571,8724,PIX,3,SEM BANDEIRA,6577.42,CANCELADO,2024-11-16,COM DATA
572,8603,BOLETO,-1,SEM BANDEIRA,12790.08,PENDENTE,2022-04-16,COM DATA
573,4080,CARTÃO,9,ELO,1760.45,ESTORNADO,2023-08-27,COM DATA
574,939,CARTAO,6,SEM BANDEIRA,3304.81,PENDENTE,2023-06-12,COM DATA
575,9902,CARTÃO,8,MASTERCARD,3325.17,PENDENTE,2022-07-11,COM DATA
576,7527,CARTÃO,3,SEM BANDEIRA,2849.12,PENDENTE,2024-05-23,COM DATA
577,6595,PIX,0,SEM BANDEIRA,7911.14,ESTORNADO,2022-10-20,COM DATA
578,9825,PIX,1,SEM BANDEIRA,14365.11,PAGO,,SEM DATA
579,8907,PIX,1,SEM BANDEIRA,0.0,Pagoo,2024-02-27,COM DATA
580,1842,DINHEIRO,-5,SEM BANDEIRA,14861.71,PAGO,2022-12-31,COM DATA
581,5487,CARTÃO,11,SEM BANDEIRA,6390.16,ESTORNADO,2022-06-06,COM DATA
582,2436,CARTÃO,6,SEM BANDEIRA,2233.75,PENDENTE,2022-09-19,COM DATA
583,6309,BOLETO,6,SEM BANDEIRA,7423.21,PENDENTE,2024-10-05,COM DATA
584,3771,DINHEIRO,0,SEM BANDEIRA,8722.84,PENDENTE,2024-01-10,COM DATA
